"","Name","Chromosome","Position"
"757","PstI.TP907854",1,6675630
"758","NsiI.TP432880",1,6678801
"759","PstI.TP272307",1,6679965
"760","PstI.TP780576",1,6680636
"761","NsiI.TP495375",1,6686209
"762","NsiI.TP174370",1,6704694
"763","NsiI.TP35346",1,6729137
"764","NsiI.TP436666",1,6730510
"765","NsiI.TP435157",1,6730511
"766","PstI.TP841428",1,6731433
"767","PstI.TP1260294",1,6732655
"768","PstI.TP1151867",1,6735200
"769","PstI.TP238309",1,6736167
"770","PstI.TP233341",1,6737757
"771","PstI.TP1245357",1,6748280
"772","PstI.TP1246108",1,6748285
"773","PstI.TP1136661",1,6752030
"774","PstI.TP788176",1,6772518
"775","NsiI.TP79703",1,6798443
"776","NsiI.TP15291",1,6803475
"777","PstI.TP952153",1,6826200
"778","PstI.TP174889",1,6831469
"779","NsiI.TP755257",1,6847773
"780","NsiI.TP17656",1,6853064
"781","NsiI.TP524908",1,6864736
"782","NsiI.TP165034",1,6885772
"783","NsiI.TP750756",1,6898016
"784","NsiI.TP629092",1,6907780
"785","NsiI.TP742565",1,6918112
"786","PstI.TP857707",1,6924500
"787","PstI.TP844597",1,6926119
"788","PstI.TP444825",1,6930877
"789","NsiI.TP32904",1,6931178
"790","NsiI.TP350497",1,6933742
"791","PstI.TP403985",1,6941718
"792","NsiI.TP696604",1,6941882
"793","PstI.TP572285",1,6947477
"794","NsiI.TP800074",1,6979429
"795","NsiI.TP699899",1,6980288
"796","NsiI.TP405440",1,6998861
"797","PstI.TP806450",1,7007771
"798","NsiI.TP431278",1,7013198
"799","PstI.TP77052",1,7028361
"800","PstI.TP173714",1,7029062
"801","NsiI.TP552974",1,7084312
"802","PstI.TP830642",1,7094544
"803","NsiI.TP697083",1,7095095
"804","PstI.TP490597",1,7096187
"805","PstI.TP283842",1,7099312
"806","PstI.TP917625",1,7104916
"807","PstI.TP763419",1,7119829
"808","GFSSContig3389_148",1,7132238
"809","GFSSContig3389_68",1,7132320
"810","NsiI.TP383926",1,7140839
"811","NsiI.TP821685",1,7143597
"812","NsiI.TP587336",1,7189824
"813","NsiI.TP508091",1,7192741
"814","NsiI.TP190217",1,7196586
"815","PstI.TP295203",1,7196786
"816","PstI.TP443586",1,7215893
"817","PstI.TP1020781",1,7215935
"818","PstI.TP1064562",1,7218368
"819","PstI.TP270146",1,7218381
"820","NsiI.TP231551",1,7228440
"821","PstI.TP488378",1,7260223
"822","PstI.TP485051",1,7260226
"823","PstI.TP356625",1,7268756
"824","PstI.TP356624",1,7268772
"825","PstI.TP523453",1,7269176
"826","NsiI.TP588130",1,7274934
"827","PstI.TP427683",1,7289476
"828","PstI.TP454135",1,7305663
"829","PstI.TP864797",1,7318382
"830","NsiI.TP375218",1,7321465
"831","PstI.TP1268689",1,7325012
"832","PstI.TP1166579",1,7326576
"833","PstI.TP1164717",1,7326599
"834","PstI.TP451905",1,7339832
"835","PstI.TP1272378",1,7340536
"836","PstI.TP867155",1,7342618
"837","PstI.TP1288486",1,7349710
"838","NsiI.TP481176",1,7350098
"839","PstI.TP227789",1,7378209
"840","NsiI.TP693536",1,7378433
"841","NsiI.TP50789",1,7384375
"842","PstI.TP85559",1,7403508
"843","NsiI.TP573749",1,7405642
"844","PstI.TP1223757",1,7405753
"845","PstI.TP541656",1,7412397
"846","PstI.TP131472",1,7412958
"847","NsiI.TP783968",1,7412984
"848","NsiI.TP711626",1,7413388
"849","PstI.TP682958",1,7415360
"850","NsiI.TP327206",1,7415373
"851","NsiI.TP182523",1,7448300
"852","PstI.TP712786",1,7449325
"853","NsiI.TP6402",1,7461011
"854","PstI.TP1253759",1,7461235
"855","PstI.TP1187500",1,7475596
"856","NsiI.TP136347",1,7481771
"857","PstI.TP1137764",1,7486769
"858","NsiI.TP753612",1,7487168
"859","NsiI.TP172956",1,7498548
"860","PstI.TP222720",1,7498619
"861","PstI.TP222721",1,7498625
"862","NsiI.TP676723",1,7504087
"863","PstI.TP808037",1,7511635
"864","PstI.TP343051",1,7531540
"865","NsiI.TP19429",1,7547599
"866","PstI.TP965574",1,7554758
"867","PstI.TP763488",1,7556834
"868","PstI.TP132412",1,7566497
"869","PstI.TP1173447",1,7571007
"870","PstI.TP997163",1,7572170
"871","PstI.TP842857",1,7572183
"872","NsiI.TP238612",1,7575464
"873","NsiI.TP167017",1,7581546
"874","PstI.TP478499",1,7597039
"875","NsiI.TP362892",1,7605926
"876","PstI.TP782688",1,7620667
"877","NsiI.TP80819",1,7639391
"878","PstI.TP934495",1,7640060
"879","PstI.TP256888",1,7652465
"880","PstI.TP905062",1,7666934
"881","NsiI.TP574677",1,7669097
"882","PstI.TP404818",1,7670111
"883","PstI.TP91633",1,7693586
"884","PstI.TP800858",1,7750707
"885","NsiI.TP439369",1,7767929
"886","GFSSContig11950_1194",1,7790962
"887","PstI.TP1166660",1,7792046
"888","PstI.TP750814",1,7812784
"889","NsiI.TP432983",1,7816351
"890","NsiI.TP432984",1,7816374
"891","NsiI.TP763068",1,7819528
"892","NsiI.TP441010",1,7822032
"893","NsiI.TP432315",1,7822652
"894","PstI.TP1180459",1,7823272
"895","NsiI.TP322696",1,7823312
"896","PstI.TP614866",1,7824409
"897","PstI.TP614858",1,7824443
"898","NsiI.TP716260",1,7827928
"899","PstI.TP1021402",1,7834927
"900","NsiI.TP171286",1,7839056
"901","PstI.TP49145",1,7849275
"902","NsiI.TP697186",1,7856243
"903","PstI.TP1018555",1,7893116
"904","PstI.TP1055187",1,7910715
"905","PstI.TP973605",1,7933170
"906","PstI.TP316058",1,7952093
"907","NsiI.TP106080",1,7952932
"908","PstI.TP481353",1,7953217
"909","NsiI.TP465834",1,7953267
"910","PstI.TP1267637",1,7972740
"911","NsiI.TP371938",1,7975142
"912","PstI.TP972953",1,7984963
"913","PstI.TP1047052",1,7985231
"914","NsiI.TP405468",1,7992046
"915","NsiI.TP74417",1,7993627
"916","PstI.TP516878",1,8001249
"917","PstI.TP410206",1,8001262
"918","NsiI.TP401327",1,8011164
"919","NsiI.TP459302",1,8011448
"920","NsiI.TP528227",1,8011532
"921","PstI.TP1053584",1,8017300
"922","PstI.TP815194",1,8017699
"923","NsiI.TP667968",1,8018554
"924","PstI.TP599293",1,8022382
"925","PstI.TP351745",1,8023481
"926","PstI.TP215410",1,8027580
"927","PstI.TP36329",1,8029204
"928","PstI.TP487966",1,8034394
"929","PstI.TP1008480",1,8062622
"930","NsiI.TP233805",1,8084301
"931","PstI.TP1289285",1,8099310
"932","NsiI.TP273737",1,8121676
"933","NsiI.TP356237",1,8128512
"934","NsiI.TP134346",1,8139323
"935","NsiI.TP137978",1,8153110
"936","PstI.TP333544",1,8155694
"937","NsiI.TP493332",1,8165777
"938","NsiI.TP681203",1,8181678
"939","NsiI.TP293258",1,8225860
"940","PstI.TP1183980",1,8236582
"941","PstI.TP1008494",1,8261177
"942","NsiI.TP470387",1,8323609
"943","NsiI.TP527730",1,8328407
"944","NsiI.TP416698",1,8330137
"945","NsiI.TP699098",1,8330261
"946","PstI.TP308053",1,8330660
"947","PstI.TP173362",1,8331498
"948","PstI.TP402756",1,8332613
"949","PstI.TP1246915",1,8333935
"950","PstI.TP505448",1,8333987
"951","PstI.TP235369",1,8337767
"952","PstI.TP158030",1,8374092
"953","PstI.TP487197",1,8374190
"954","PstI.TP267968",1,8374215
"955","NsiI.TP439818",1,8391383
"956","PstI.TP199860",1,8395594
"957","NsiI.TP229515",1,8404214
"958","PstI.TP749462",1,8424107
"959","NsiI.TP8168",1,8446627
"960","PstI.TP1150868",1,8446856
"961","PstI.TP623961",1,8461485
"962","PstI.TP1028123",1,8503641
"963","PstI.TP944743",1,8504253
"964","PstI.TP932750",1,8517660
"965","PstI.TP424566",1,8533790
"966","PstI.TP983141",1,8569458
"967","PstI.TP1169209",1,8570286
"968","PstI.TP1169211",1,8570304
"969","PstI.TP1199160",1,8608908
"970","PstI.TP453539",1,8609113
"971","PstI.TP426455",1,8609159
"972","PstI.TP422394",1,8609166
"973","NsiI.TP423962",1,8615505
"974","PstI.TP207082",1,8617526
"975","NsiI.TP421228",1,8623214
"976","PstI.TP784002",1,8623950
"977","PstI.TP1126600",1,8679457
"978","NsiI.TP182744",1,8680205
"979","PstI.TP82502",1,8681043
"980","NsiI.TP380223",1,8717061
"981","PstI.TP858712",1,8744653
"982","PstI.TP1116924",1,8764892
"983","PstI.TP226344",1,8781728
"984","PstI.TP1173297",1,8782358
"985","NsiI.TP470210",1,8785660
"986","PstI.TP13203",1,8804120
"987","NsiI.TP602586",1,8818270
"988","PstI.TP1256642",1,8824107
"989","PstI.TP545486",1,8870035
"990","NsiI.TP747813",1,8871075
"991","GFSSContig64_325",1,8871969
"992","PstI.TP616681",1,8881601
"993","PstI.TP616679",1,8881623
"994","PstI.TP504404",1,8894402
"995","NsiI.TP164568",1,8896362
"996","NsiI.TP360890",1,8910052
"997","PstI.TP1252518",1,8923236
"998","PstI.TP302093",1,8923298
"999","NsiI.TP811359",1,8934388
"1000","NsiI.TP770403",1,8937989
"1001","NsiI.TP519390",1,8948456
"1002","PstI.TP1141085",1,8948758
"1003","NsiI.TP195586",1,8957745
"1004","NsiI.TP43893",1,8964777
"1005","NsiI.TP556825",1,8977552
"1006","NsiI.TP31528",1,8991859
"1007","PstI.TP1278633",1,8999171
"1008","PstI.TP1278283",1,8999172
"1009","NsiI.TP323856",1,8999199
"1010","PstI.TP461927",1,9014162
"1011","PstI.TP13498",1,9028575
"1012","PstI.TP121848",1,9029949
"1013","PstI.TP691226",1,9036242
"1014","PstI.TP691225",1,9036250
"1015","NsiI.TP820715",1,9036320
"1016","PstI.TP443245",1,9039678
"1017","PstI.TP294671",1,9046587
"1018","PstI.TP978811",1,9073364
"1019","NsiI.TP638869",1,9092999
"1020","NsiI.TP370563",1,9097286
"1021","NsiI.TP810588",1,9097347
"1022","NsiI.TP56279",1,9098183
"1023","PstI.TP306038",1,9108367
"1024","PstI.TP628765",1,9113966
"1025","PstI.TP1170262",1,9115102
"1026","PstI.TP19191",1,9116254
"1027","PstI.TP542649",1,9116308
"1028","PstI.TP180896",1,9137750
"1029","PstI.TP550784",1,9140137
"1030","PstI.TP581769",1,9144035
"1031","NsiI.TP7530",1,9158277
"1032","NsiI.TP6770",1,9158281
"1033","NsiI.TP359148",1,9159698
"1034","NsiI.TP728992",1,9172687
"1035","PstI.TP1044672",1,9184815
"1036","NsiI.TP268407",1,9186650
"1037","NsiI.TP695856",1,9199595
"1038","PstI.TP17613",1,9205139
"1039","NsiI.TP300557",1,9206508
"1040","NsiI.TP202476",1,9213658
"1041","NsiI.TP49944",1,9233822
"1042","NsiI.TP689945",1,9238139
"1043","NsiI.TP703710",1,9238146
"1044","PstI.TP199606",1,9270277
"1045","PstI.TP745827",1,9270379
"1046","NsiI.TP539175",1,9273383
"1047","NsiI.TP634289",1,9273457
"1048","NsiI.TP564360",1,9273495
"1049","NsiI.TP528646",1,9273547
"1050","PstI.TP199603",1,9274102
"1051","PstI.TP456141",1,9284445
"1052","PstI.TP874167",1,9284942
"1053","PstI.TP107393",1,9287566
"1054","PstI.TP1222623",1,9291501
"1055","NsiI.TP757019",1,9299993
"1056","NsiI.TP420080",1,9300080
"1057","NsiI.TP180655",1,9315536
"1058","PstI.TP1129191",1,9315836
"1059","NsiI.TP681986",1,9318335
"1060","PstI.TP1193907",1,9320037
"1061","NsiI.TP248307",1,9321086
"1062","NsiI.TP769756",1,9322002
"1063","PstI.TP1094183",1,9329880
"1064","NsiI.TP410576",1,9344162
"1065","PstI.TP20556",1,9376087
"1066","PstI.TP662300",1,9383388
"1067","PstI.TP513098",1,9384357
"1068","NsiI.TP166935",1,9410436
"1069","NsiI.TP757835",1,9414257
"1070","PstI.TP56378",1,9447320
"1071","PstI.TP122068",1,9447751
"1072","PstI.TP180963",1,9447770
"1073","NsiI.TP793729",1,9458454
"1074","PstI.TP739343",1,9468864
"1075","NsiI.TP620442",1,9479442
"1076","NsiI.TP802508",1,9480429
"1077","NsiI.TP809833",1,9480634
"1078","PstI.TP180524",1,9482127
"1079","PstI.TP974726",1,9504539
"1080","PstI.TP538574",1,9504566
"1081","NsiI.TP134750",1,9511955
"1082","PstI.TP1221215",1,9512741
"1083","PstI.TP1102970",1,9514931
"1084","NsiI.TP289080",1,9515141
"1085","NsiI.TP523277",1,9547342
"1086","NsiI.TP237314",1,9552373
"1087","PstI.TP701371",1,9558859
"1088","PstI.TP1174311",1,9559149
"1089","PstI.TP1174312",1,9559160
"1090","PstI.TP493750",1,9561853
"1091","PstI.TP1193219",1,9570148
"1092","PstI.TP48695",1,9570766
"1093","NsiI.TP424199",1,9579619
"1094","PstI.TP1238244",1,9585113
"1095","NsiI.TP635621",1,9601783
"1096","NsiI.TP174012",1,9619772
"1097","PstI.TP1286999",1,9623485
"1098","PstI.TP336335",1,9630111
"1099","PstI.TP336334",1,9630139
"1100","NsiI.TP365904",1,9635266
"1101","PstI.TP932325",1,9693867
"1102","PstI.TP100031",1,9697446
"1103","SSk40ctg20422_195",1,9699984
"1104","PstI.TP53642",1,9729065
"1105","PstI.TP1238044",1,9732355
"1106","NsiI.TP691823",1,9734131
"1107","NsiI.TP815976",1,9739609
"1108","PstI.TP390724",1,9756005
"1109","PstI.TP258967",1,9761381
"1110","PstI.TP114839",1,9777039
"1111","NsiI.TP727325",1,9821700
"1112","PstI.TP1278278",1,9821711
"1113","PstI.TP362977",1,9822890
"1114","NsiI.TP408295",1,9834136
"1115","PstI.TP532216",1,9838175
"1116","PstI.TP377612",1,9851429
"1117","PstI.TP377610",1,9851445
"1118","PstI.TP204849",1,9884152
"1119","PstI.TP36013",1,9885650
"1120","PstI.TP1201259",1,9906780
"1121","PstI.TP900535",1,9917203
"1122","PstI.TP900796",1,9917203
"1123","PstI.TP900534",1,9917205
"1124","NsiI.TP804217",1,9918277
"1125","PstI.TP1001875",1,9929490
"1126","PstI.TP120265",1,9929566
"1127","NsiI.TP303399",1,9939496
"1128","NsiI.TP833134",1,9946863
"1129","PstI.TP845850",1,9949636
"1130","PstI.TP860929",1,9985288
"1131","PstI.TP145867",1,9990979
"1132","PstI.TP821356",1,10005335
"1133","PstI.TP498398",1,10010021
"1134","PstI.TP498402",1,10010025
"1135","PstI.TP173132",1,10027839
"1136","PstI.TP474486",1,10028947
"1137","PstI.TP63339",1,10084284
"1138","PstI.TP456781",1,10088332
"1139","PstI.TP1077323",1,10112795
"1140","PstI.TP1075817",1,10117174
"1141","NsiI.TP527775",1,10124859
"1142","NsiI.TP527772",1,10124905
"1143","PstI.TP750529",1,10140721
"1144","NsiI.TP816301",1,10180999
"1145","PstI.TP1106149",1,10181736
"1146","PstI.TP308125",1,10181847
"1147","NsiI.TP403625",1,10182616
"1148","NsiI.TP831766",1,10201315
"1149","PstI.TP169852",1,10204147
"1150","NsiI.TP801059",1,10208217
"1151","NsiI.TP489786",1,10219250
"1152","NsiI.TP66172",1,10224640
"1153","PstI.TP865798",1,10265092
"1154","NsiI.TP678115",1,10277349
"1155","PstI.TP345581",1,10284848
"1156","PstI.TP620724",1,10286545
"1157","NsiI.TP664565",1,10300447
"1158","PstI.TP228374",1,10300482
"1159","NsiI.TP664564",1,10300482
"1160","PstI.TP17532",1,10301079
"1161","PstI.TP156806",1,10317905
"1162","PstI.TP163904",1,10324385
"1163","NsiI.TP12510",1,10383086
"1164","PstI.TP593918",1,10465079
"1165","NsiI.TP360999",1,10465743
"1166","PstI.TP372465",1,10465762
"1167","PstI.TP1200480",1,10476925
"1168","PstI.TP323026",1,10477035
"1169","PstI.TP91211",1,10530796
"1170","PstI.TP1079720",1,10565436
"1171","PstI.TP535168",1,10571224
"1172","PstI.TP488889",1,10576905
"1173","PstI.TP491075",1,10576908
"1174","NsiI.TP56378",1,10583216
"1175","NsiI.TP441313",1,10583745
"1176","PstI.TP851583",1,10583893
"1177","PstI.TP166877",1,10607092
"1178","NsiI.TP139766",1,10628670
"1179","PstI.TP948493",1,10639570
"1180","NsiI.TP714515",1,10649306
"1181","PstI.TP353003",1,10649488
"1182","PstI.TP931662",1,10651611
"1183","NsiI.TP687945",1,10653566
"1184","NsiI.TP501783",1,10653579
"1185","NsiI.TP677128",1,10653848
"1186","PstI.TP201416",1,10678222
"1187","PstI.TP980214",1,10687788
"1188","NsiI.TP671397",1,10714530
"1189","NsiI.TP58669",1,10757346
"1190","NsiI.TP6201",1,10769170
"1191","PstI.TP871348",1,10788683
"1192","NsiI.TP676929",1,10800684
"1193","NsiI.TP538616",1,10802958
"1194","NsiI.TP325802",1,10807304
"1195","PstI.TP895107",1,10822750
"1196","NsiI.TP300721",1,10823386
"1197","NsiI.TP229595",1,10839714
"1198","NsiI.TP201069",1,10876750
"1199","PstI.TP50312",1,10892921
"1200","PstI.TP784423",1,10894785
"1201","PstI.TP494040",1,10895583
"1202","NsiI.TP3623",1,10955311
"1203","PstI.TP42933",1,10965324
"1204","PstI.TP667320",1,10965394
"1205","PstI.TP639714",1,11000923
"1206","NsiI.TP509653",1,11013763
"1207","PstI.TP1061229",1,11014351
"1208","NsiI.TP798310",1,11018598
"1209","PstI.TP1244424",1,11026364
"1210","PstI.TP57864",1,11053835
"1211","PstI.TP702855",1,11054772
"1212","PstI.TP927833",1,11059251
"1213","NsiI.TP205847",1,11081877
"1214","NsiI.TP458862",1,11103839
"1215","PstI.TP163797",1,11126733
"1216","NsiI.TP636758",1,11134414
"1217","PstI.TP850610",1,11151819
"1218","PstI.TP718563",1,11158571
"1219","NsiI.TP139815",1,11162813
"1220","NsiI.TP140899",1,11162813
"1221","NsiI.TP142297",1,11162838
"1222","NsiI.TP140745",1,11162846
"1223","NsiI.TP142217",1,11162848
"1224","NsiI.TP142339",1,11162848
"1225","NsiI.TP142327",1,11162856
"1226","NsiI.TP142244",1,11162862
"1227","PstI.TP1164162",1,11169685
"1228","NsiI.TP670864",1,11173569
"1229","PstI.TP632220",1,11173690
"1230","NsiI.TP246551",1,11187178
"1231","PstI.TP869093",1,11187262
"1232","NsiI.TP495476",1,11187326
"1233","NsiI.TP446370",1,11187900
"1234","NsiI.TP158358",1,11191805
"1235","PstI.TP872356",1,11195895
"1236","PstI.TP807135",1,11195899
"1237","PstI.TP553201",1,11198433
"1238","NsiI.TP58591",1,11198433
"1239","PstI.TP5049",1,11225331
"1240","NsiI.TP279652",1,11238006
"1241","NsiI.TP67030",1,11272300
"1242","PstI.TP448381",1,11310632
"1243","PstI.TP336105",1,11324961
"1244","NsiI.TP48695",1,11325346
"1245","NsiI.TP84300",1,11353410
"1246","NsiI.TP85033",1,11353410
"1247","NsiI.TP111548",1,11363166
"1248","NsiI.TP259521",1,11377749
"1249","PstI.TP960636",1,11389834
"1250","NsiI.TP408001",1,11392476
"1251","PstI.TP1095636",1,11402208
"1252","PstI.TP1073529",1,11402333
"1253","PstI.TP1176369",1,11416887
"1254","NsiI.TP758539",1,11418165
"1255","NsiI.TP286989",1,11423301
"1256","NsiI.TP48159",1,11432982
"1257","NsiI.TP48158",1,11432986
"1258","NsiI.TP48347",1,11438579
"1259","NsiI.TP519858",1,11442877
"1260","PstI.TP835148",1,11456164
"1261","PstI.TP1144034",1,11465878
"1262","NsiI.TP216814",1,11467715
"1263","NsiI.TP731670",1,11467794
"1264","PstI.TP151028",1,11471426
"1265","NsiI.TP594672",1,11504246
"1266","PstI.TP44118",1,11512341
"1267","NsiI.TP159785",1,11512824
"1268","PstI.TP871978",1,11515285
"1269","PstI.TP383048",1,11518318
"1270","PstI.TP367643",1,11520154
"1271","PstI.TP794882",1,11532179
"1272","PstI.TP454776",1,11548005
"1273","PstI.TP917674",1,11567567
"1274","NsiI.TP410181",1,11596285
"1275","PstI.TP850929",1,11599529
"1276","NsiI.TP441419",1,11624620
"1277","PstI.TP1169952",1,11630130
"1278","NsiI.TP126127",1,11636563
"1279","PstI.TP781647",1,11637565
"1280","PstI.TP96286",1,11637643
"1281","NsiI.TP468813",1,11641735
"1282","NsiI.TP386974",1,11641779
"1283","PstI.TP9378",1,11658718
"1284","NsiI.TP507557",1,11673644
"1285","PstI.TP113039",1,11679106
"1286","PstI.TP883214",1,11685337
"1287","PstI.TP1045636",1,11697258
"1288","NsiI.TP65377",1,11706782
"1289","NsiI.TP15042",1,11710450
"1290","PstI.TP458346",1,11754862
"1291","NsiI.TP562907",1,11758242
"1292","NsiI.TP562908",1,11758317
"1293","PstI.TP269293",1,11759371
"1294","PstI.TP671731",1,11762098
"1295","PstI.TP83573",1,11768205
"1296","PstI.TP280531",1,11808426
"1297","NsiI.TP83031",1,11814530
"1298","PstI.TP319571",1,11815150
"1299","PstI.TP637734",1,11832551
"1300","NsiI.TP306536",1,11832551
"1301","NsiI.TP693981",1,11914835
"1302","PstI.TP342646",1,11915252
"1303","PstI.TP581040",1,11920166
"1304","NsiI.TP631348",1,11920666
"1305","PstI.TP303581",1,11926685
"1306","NsiI.TP151741",1,11927845
"1307","PstI.TP969394",1,11931933
"1308","PstI.TP1288084",1,11935767
"1309","NsiI.TP68480",1,11941858
"1310","PstI.TP369891",1,11947502
"1311","PstI.TP971553",1,11958558
"1312","NsiI.TP736839",1,11973561
"1313","NsiI.TP492306",1,11973621
"1314","NsiI.TP317212",1,11986325
"1315","PstI.TP939213",1,11990855
"1316","NsiI.TP590006",1,11992102
"1317","GFSSContig8870_238",1,12002926
"1318","NsiI.TP324559",1,12011932
"1319","PstI.TP166900",1,12024794
"1320","NsiI.TP200262",1,12031128
"1321","PstI.TP1016611",1,12066190
"1322","NsiI.TP589787",1,12102248
"1323","PstI.TP301133",1,12137712
"1324","NsiI.TP690036",1,12138480
"1325","PstI.TP824123",1,12146700
"1326","NsiI.TP425091",1,12156938
"1327","PstI.TP80196",1,12160063
"1328","NsiI.TP411644",1,12163725
"1329","PstI.TP357827",1,12168818
"1330","PstI.TP242530",1,12171110
"1331","PstI.TP419110",1,12172842
"1332","PstI.TP181460",1,12172878
"1333","NsiI.TP336715",1,12172946
"1334","PstI.TP852925",1,12176015
"1335","NsiI.TP627743",1,12178939
"1336","PstI.TP699351",1,12181552
"1337","PstI.TP970608",1,12189706
"1338","PstI.TP1244212",1,12194943
"1339","PstI.TP308387",1,12249163
"1340","PstI.TP104725",1,12258382
"1341","NsiI.TP29618",1,12269546
"1342","NsiI.TP419518",1,12277415
"1343","NsiI.TP388261",1,12277429
"1344","NsiI.TP95821",1,12295395
"1345","NsiI.TP246433",1,12296148
"1346","PstI.TP1150967",1,12321648
"1347","NsiI.TP759008",1,12334143
"1348","PstI.TP372277",1,12338360
"1349","NsiI.TP343566",1,12339365
"1350","PstI.TP972335",1,12340082
"1351","PstI.TP1129618",1,12340098
"1352","PstI.TP119895",1,12341093
"1353","PstI.TP120612",1,12347979
"1354","NsiI.TP304613",1,12352636
"1355","PstI.TP54196",1,12356926
"1356","PstI.TP125663",1,12414541
"1357","PstI.TP1131247",1,12445082
"1358","GFSSContig14714_678",1,12449005
"1359","PstI.TP533230",1,12546491
"1360","PstI.TP470694",1,12548914
"1361","NsiI.TP359250",1,12549769
"1362","NsiI.TP162883",1,12569712
"1363","PstI.TP1231592",1,12574939
"1364","NsiI.TP104065",1,12578208
"1365","NsiI.TP476321",1,12585735
"1366","NsiI.TP402041",1,12586103
"1367","PstI.TP233543",1,12604764
"1368","PstI.TP298322",1,12608614
"1369","PstI.TP953256",1,12608761
"1370","PstI.TP869664",1,12608841
"1371","PstI.TP869661",1,12608858
"1372","NsiI.TP130986",1,12609418
"1373","NsiI.TP415957",1,12619054
"1374","NsiI.TP652852",1,12621421
"1375","PstI.TP49650",1,12621450
"1376","PstI.TP583785",1,12627852
"1377","PstI.TP1120707",1,12628050
"1378","PstI.TP544906",1,12628073
"1379","NsiI.TP707511",1,12652994
"1380","NsiI.TP750615",1,12653027
"1381","NsiI.TP320258",1,12653613
"1382","PstI.TP335314",1,12658698
"1383","NsiI.TP487841",1,12659124
"1384","PstI.TP862579",1,12701706
"1385","PstI.TP401102",1,12714512
"1386","NsiI.TP426892",1,12727995
"1387","NsiI.TP602440",1,12732883
"1388","PstI.TP879808",1,12735695
"1389","PstI.TP949560",1,12735786
