"","Name","Chromosome","Position","SRD"
"13770","NsiI.TP735045",1,5984469,0.0521654375189881
"16032","PstI.TP1004899",1,5995547,0.352747067316695
"33367","PstI.TP882936",1,5999154,1.32137504366567
"27798","PstI.TP523933",1,6018181,2.41908141312072
"28010","PstI.TP537665",1,6031806,0.180735152143097
"9051","NsiI.TP503481",1,6032580,0.0599417196714115
"34388","PstI.TP942384",1,6032710,0.829696602666784
"29140","PstI.TP635333",1,6032769,0.0488134535508899
"5901","NsiI.TP390317",1,6033387,0.512884122731876
"6280","NsiI.TP408642",1,6033586,0.250649893536387
"23611","PstI.TP263594",1,6035364,0
"12815","NsiI.TP681096",1,6060428,0
"20082","PstI.TP1238583",1,6062331,0
"4803","NsiI.TP336946",1,6074946,0.0596015411969224
"33567","PstI.TP8949",1,6074946,0.103448937785229
"13477","NsiI.TP7164",1,6094801,0.355517850606753
"24447","PstI.TP314566",1,6098764,0.717903132112019
"3406","NsiI.TP257077",1,6103539,0.687437389175911
"4682","NsiI.TP330880",1,6105246,0
"450","NsiI.TP102967",1,6105258,1.66695627218432
"17562","PstI.TP1092752",1,6105280,0.0294114647740822
"6533","NsiI.TP416737",1,6114038,0
"33906","PstI.TP914278",1,6116355,0.000909169099166657
"32763","PstI.TP850835",1,6117705,0
"818","NsiI.TP123095",1,6127379,0.117066042330279
"12620","NsiI.TP673329",1,6130409,0.125486259026987
"7131","NsiI.TP433049",1,6132851,0.361880057659709
"13440","NsiI.TP715263",1,6134311,0.676036639759253
"13441","NsiI.TP715272",1,6134318,0
"27075","PstI.TP476157",1,6155212,0
"17759","PstI.TP1104113",1,6159260,0
"8353","NsiI.TP476261",1,6164220,0
"33608","PstI.TP897862",1,6177514,0.130668291377771
"30476","PstI.TP722242",1,6187691,0
"11455","NsiI.TP618448",1,6195922,0.268299949586417
"12339","NsiI.TP662821",1,6196406,0
"12242","NsiI.TP655173",1,6196412,0
"12243","NsiI.TP655174",1,6196438,0.332309628196963
"1576","NsiI.TP16286",1,6224788,0.150386421000374
"21278","PstI.TP13958",1,6228644,0.14369448714185
"33938","PstI.TP915815",1,6240832,0.541310856548995
"17031","PstI.TP1060862",1,6247131,0.610659188236244
"21933","PstI.TP175883",1,6248759,0
"22665","PstI.TP213385",1,6282535,0
"9004","NsiI.TP502213",1,6312443,0.36336863800577
"16544","PstI.TP103404",1,6316783,0.365324327226695
"30207","PstI.TP706227",1,6336683,0.743847391926037
"28610","PstI.TP593353",1,6363225,0.675984490116353
"24887","PstI.TP338428",1,6379340,1.79653668911484
"21241","PstI.TP137290",1,6379384,0.64472401502615
"20150","PstI.TP1242505",1,6406612,0.199780871346089
"8620","NsiI.TP488601",1,6409370,0.541824998193027
"23800","PstI.TP27373",1,6447059,0.927910560523296
"21444","PstI.TP147640",1,6450994,0.15766730461006
"13583","NsiI.TP722435",1,6467881,1.22795881326548
"4848","NsiI.TP338338",1,6473754,0.987553617761046
"2012","NsiI.TP18644",1,6476966,0
"16528","PstI.TP1033113",1,6482846,0.0976595197222409
"3442","NsiI.TP258679",1,6486741,0.181412319958198
"1611","NsiI.TP164772",1,6509668,0.0799013089006679
"4602","NsiI.TP327780",1,6511617,0.970604746288935
"16246","PstI.TP1015835",1,6514843,0.384736009004726
"8137","NsiI.TP468565",1,6537903,0
"15157","NsiI.TP80518",1,6543207,1.08711704526264
"1637","NsiI.TP166380",1,6560443,0.85449462618532
"28164","PstI.TP547229",1,6574881,0.0838707198605108
"25407","PstI.TP36571",1,6574933,0.161238183236848
"18193","PstI.TP1129801",1,6608649,0.199293650257209
"25634","PstI.TP380773",1,6608677,0.0439644663136962
"1454","NsiI.TP15605",1,6652808,0
"21934","PstI.TP17591",1,6662448,1.04993592480355
"7124","NsiI.TP432880",1,6678801,0.630439348527405
"23780","PstI.TP272307",1,6679965,0.889823047214345
"8840","NsiI.TP495375",1,6686209,0.298038471968771
"1788","NsiI.TP174370",1,6704694,0
"5133","NsiI.TP35346",1,6729137,0.866780556569833
"7195","NsiI.TP435157",1,6730511,0
"32591","PstI.TP841428",1,6731433,0
"20482","PstI.TP1260294",1,6732655,1.26400488223381
"23085","PstI.TP233341",1,6737757,0.393178178582323
"20205","PstI.TP1245357",1,6748280,0.356826390414297
"18292","PstI.TP1136661",1,6752030,0
"31647","PstI.TP788176",1,6772518,0.256692781419681
"1413","NsiI.TP15291",1,6803475,0.0611358201819913
"34541","PstI.TP952153",1,6826200,0.0807989115401879
"21901","PstI.TP174889",1,6831469,0.0915145982817396
"14203","NsiI.TP755257",1,6847773,0.229894518970021
"1840","NsiI.TP17656",1,6853064,0.0755911751764409
"9591","NsiI.TP524908",1,6864736,0
"1617","NsiI.TP165034",1,6885772,0.388481580561665
"14069","NsiI.TP750756",1,6898016,0.326792450629376
"13909","NsiI.TP742565",1,6918112,0
"32918","PstI.TP857707",1,6924500,0.129356503923969
"26605","PstI.TP444825",1,6930877,0.112621585344407
"5070","NsiI.TP350497",1,6933742,0
"26033","PstI.TP403985",1,6941718,0.585684442090857
"13102","NsiI.TP696604",1,6941882,0.34676579950819
"28353","PstI.TP572285",1,6947477,0
"15084","NsiI.TP800074",1,6979429,0.655984182359446
"13155","NsiI.TP699899",1,6980288,0
"6191","NsiI.TP405440",1,6998861,0.725464396411311
"31999","PstI.TP806450",1,7007771,0.0296003975181708
"7056","NsiI.TP431278",1,7013198,0.0430455110003247
"31314","PstI.TP77052",1,7028361,0
"10124","NsiI.TP552974",1,7084312,0.451610355853948
"32379","PstI.TP830642",1,7094544,0
"13110","NsiI.TP697083",1,7095095,0
"27355","PstI.TP490597",1,7096187,0
"23914","PstI.TP283842",1,7099312,0.617090357444623
"33971","PstI.TP917625",1,7104916,0.0334191575320326
"31197","PstI.TP763419",1,7119829,0.30073536270728
"331","GFSSContig3389_148",1,7132238,0
"332","GFSSContig3389_68",1,7132320,0.121691403310596
"5764","NsiI.TP383926",1,7140839,1.95698930025348
"15490","NsiI.TP821685",1,7143597,0.0064394179386815
"10825","NsiI.TP587336",1,7189824,0.406566939607921
"9184","NsiI.TP508091",1,7192741,2.65283454402222
"24095","PstI.TP295203",1,7196786,0.0831534254679493
"26574","PstI.TP443586",1,7215893,0.646259585081253
"17107","PstI.TP1064562",1,7218368,0.443230147154872
"23733","PstI.TP270146",1,7218381,0
"27311","PstI.TP488378",1,7260223,0
"27240","PstI.TP485051",1,7260226,0.0816240440752704
"25227","PstI.TP356624",1,7268772,0.42064239192324
"27787","PstI.TP523453",1,7269176,1.01291116659846
"33054","PstI.TP864797",1,7318382,0.131826780643953
"5615","NsiI.TP375218",1,7321465,0.369589953507819
"20626","PstI.TP1268689",1,7325012,0.741230069032984
"18830","PstI.TP1166579",1,7326576,1.57406350548388
"18803","PstI.TP1164717",1,7326599,0.468635842917587
"26707","PstI.TP451905",1,7339832,0.614080749466125
"20697","PstI.TP1272378",1,7340536,0.255578766366204
"33091","PstI.TP867155",1,7342618,0.46035265301874
"20975","PstI.TP1288486",1,7349710,0.0806917210672759
"8407","NsiI.TP481176",1,7350098,0.0663079355955172
"22993","PstI.TP227789",1,7378209,0.30397685821876
"13030","NsiI.TP693536",1,7378433,0.375924495958064
"32880","PstI.TP85559",1,7403508,0
"10556","NsiI.TP573749",1,7405642,0.00486557366151053
"19840","PstI.TP1223757",1,7405753,0.078027500411242
"28069","PstI.TP541656",1,7412397,0.5676082779278
"21122","PstI.TP131472",1,7412958,0.2888978998167
"13384","NsiI.TP711626",1,7413388,0.186935990024852
"29778","PstI.TP682958",1,7415360,0
"4588","NsiI.TP327206",1,7415373,0.691991342039698
"1963","NsiI.TP182523",1,7448300,0.0197086919147088
"30319","PstI.TP712786",1,7449325,0.298918153891653
"20365","PstI.TP1253759",1,7461235,0.29362676650191
"19258","PstI.TP1187500",1,7475596,0.0827630815400456
"1116","NsiI.TP136347",1,7481771,0
"18311","PstI.TP1137764",1,7486769,0.206513384421487
"14147","NsiI.TP753612",1,7487168,0.625688836160675
"22882","PstI.TP222720",1,7498619,2.29511342883491
"22883","PstI.TP222721",1,7498625,0
"32027","PstI.TP808037",1,7511635,0.0867139073185765
"2155","NsiI.TP19429",1,7547599,0.291249680787615
"34678","PstI.TP965574",1,7554758,0
"21139","PstI.TP132412",1,7566497,0.438698364048169
"18968","PstI.TP1173447",1,7571007,0.318135718051491
"35200","PstI.TP997163",1,7572170,0
"27128","PstI.TP478499",1,7597039,0.0685205200317108
"5363","NsiI.TP362892",1,7605926,1.12356588389167
"31551","PstI.TP782688",1,7620667,0
"15205","NsiI.TP80819",1,7639391,0.236085105986118
"10590","NsiI.TP574677",1,7669097,0.478695503835939
"33942","PstI.TP91633",1,7693586,0.2223641592797
"31882","PstI.TP800858",1,7750707,0.430257322477863
"7381","NsiI.TP439369",1,7767929,0.211763386137764
"57","GFSSContig11950_1194",1,7790962,0.183219721604374
"30987","PstI.TP750814",1,7812784,0
"7445","NsiI.TP441010",1,7822032,0.0516717634361351
"7097","NsiI.TP432315",1,7822652,0.394643122794545
"19104","PstI.TP1180459",1,7823272,0
"4505","NsiI.TP322696",1,7823312,0.0844477146574415
"28848","PstI.TP614866",1,7824409,0
"28847","PstI.TP614858",1,7824443,0.834351156130536
"13468","NsiI.TP716260",1,7827928,0.195618865654227
"27375","PstI.TP49145",1,7849275,0.507017335271061
"16284","PstI.TP1018555",1,7893116,0.40885143647377
"34795","PstI.TP973605",1,7933170,0.00897788051774413
"24480","PstI.TP316058",1,7952093,0.434702829602891
"34791","PstI.TP972953",1,7984963,1.61954595380063
"16771","PstI.TP1047052",1,7985231,0.797002850958884
"27728","PstI.TP516878",1,8001249,0.888414846923371
"26112","PstI.TP410206",1,8001262,0.516853147351257
"32128","PstI.TP815194",1,8017699,0
"12457","NsiI.TP667968",1,8018554,0
"28669","PstI.TP599293",1,8022382,0.684055310847742
"25136","PstI.TP351745",1,8023481,0
"22713","PstI.TP215410",1,8027580,0.0373629837408395
"25349","PstI.TP36329",1,8029204,0
"27305","PstI.TP487966",1,8034394,0.538704637998072
"2956","NsiI.TP233805",1,8084301,0
"20981","PstI.TP1289285",1,8099310,0.139312301853653
"3687","NsiI.TP273737",1,8121676,0
"1143","NsiI.TP137978",1,8153110,0
"24800","PstI.TP333544",1,8155694,2.48488999718353
"8748","NsiI.TP493332",1,8165777,0.215089382038502
"12820","NsiI.TP681203",1,8181678,0
"4010","NsiI.TP293258",1,8225860,0.0430911774299542
"19184","PstI.TP1183980",1,8236582,1.24866207250215
"16094","PstI.TP1008494",1,8261177,1.4241051191994
"8178","NsiI.TP470387",1,8323609,1.11565310682476
"9639","NsiI.TP527730",1,8328407,0.0819917687284082
"6531","NsiI.TP416698",1,8330137,0.129873919013064
"13144","NsiI.TP699098",1,8330261,0.95641849997876
"24310","PstI.TP308053",1,8330660,1.38748468835232
"26006","PstI.TP402756",1,8332613,0.0246155572588271
"20232","PstI.TP1246915",1,8333935,0.503431029208071
"27555","PstI.TP505448",1,8333987,0.210463217495215
"23113","PstI.TP235369",1,8337767,0
"21599","PstI.TP158030",1,8374092,0.246830817378623
"23690","PstI.TP267968",1,8374215,0.335198868949279
"7399","NsiI.TP439818",1,8391383,0.112199231755462
"2884","NsiI.TP229515",1,8404214,0
"30959","PstI.TP749462",1,8424107,0
"15404","NsiI.TP8168",1,8446627,0.251618515056264
"28958","PstI.TP623961",1,8461485,0
"34428","PstI.TP944743",1,8504253,0.0595079481744633
"34219","PstI.TP932750",1,8517660,0.0755469752458905
"26333","PstI.TP424566",1,8533790,0.046949166810356
"34959","PstI.TP983141",1,8569458,0
"19471","PstI.TP1199160",1,8608908,0.156377755275844
"26740","PstI.TP453539",1,8609113,0.716117875493577
"26359","PstI.TP426455",1,8609159,0.627508598896334
"26308","PstI.TP422394",1,8609166,0.133353501477844
"6784","NsiI.TP423962",1,8615505,0.210437087217407
"22537","PstI.TP207082",1,8617526,0.0134418643207854
"18128","PstI.TP1126600",1,8679457,0.301827650167994
"1967","NsiI.TP182744",1,8680205,0.443299167733811
"5713","NsiI.TP380223",1,8717061,0
"22960","PstI.TP226344",1,8781728,0.123500826651434
"8171","NsiI.TP470210",1,8785660,0.160689562610727
"11146","NsiI.TP602586",1,8818270,0
"28141","PstI.TP545486",1,8870035,0.167417556105278
"14021","NsiI.TP747813",1,8871075,1.29869747546491
"356","GFSSContig64_325",1,8871969,0.0673410148114292
"28856","PstI.TP616681",1,8881601,0
"1605","NsiI.TP164568",1,8896362,0
"5301","NsiI.TP360890",1,8910052,0.0711368611987479
"20342","PstI.TP1252518",1,8923236,0
"24201","PstI.TP302093",1,8923298,0.512112029598766
"15282","NsiI.TP811359",1,8934388,0
"14518","NsiI.TP770403",1,8937989,0
"9400","NsiI.TP519390",1,8948456,0.735188534412227
"18366","PstI.TP1141085",1,8948758,1.0578564569322
"2193","NsiI.TP195586",1,8957745,0.329420343700214
"7362","NsiI.TP43893",1,8964777,0.00300009703217733
"10227","NsiI.TP556825",1,8977552,0.273515237340136
"4387","NsiI.TP31528",1,8991859,0.0762339095947378
"20805","PstI.TP1278633",1,8999171,0.2956744646001
"20800","PstI.TP1278283",1,8999172,0.0147526888016236
"4528","NsiI.TP323856",1,8999199,0.494483503105744
"26892","PstI.TP461927",1,9014162,0.714845992584635
"21199","PstI.TP13498",1,9028575,0
"29929","PstI.TP691226",1,9036242,0
"29928","PstI.TP691225",1,9036250,0
"15472","NsiI.TP820715",1,9036320,0
"26566","PstI.TP443245",1,9039678,0.0133866410735335
"24092","PstI.TP294671",1,9046587,0.0488522043656738
"34882","PstI.TP978811",1,9073364,0
"12008","NsiI.TP638869",1,9092999,0.327628568790943
"5525","NsiI.TP370563",1,9097286,0.252564951149769
"15255","NsiI.TP810588",1,9097347,0.382227034806146
"24271","PstI.TP306038",1,9108367,1.20736162861166
"18905","PstI.TP1170262",1,9115102,0.31070887235188
"22262","PstI.TP19191",1,9116254,0.416481907338061
"28093","PstI.TP542649",1,9116308,0.0126956472360063
"28232","PstI.TP550784",1,9140137,0
"28476","PstI.TP581769",1,9144035,0
"14126","NsiI.TP7530",1,9158277,0.0242454544348515
"12712","NsiI.TP6770",1,9158281,0
"5261","NsiI.TP359148",1,9159698,0.338505657689712
"13663","NsiI.TP728992",1,9172687,0.804960324424595
"16723","PstI.TP1044672",1,9184815,0.331695035824587
"3587","NsiI.TP268407",1,9186650,0.244880713872582
"13093","NsiI.TP695856",1,9199595,0
"4098","NsiI.TP300557",1,9206508,0
"2337","NsiI.TP202476",1,9213658,2.27958968615142
"12973","NsiI.TP689945",1,9238139,0
"13230","NsiI.TP703710",1,9238146,0.211556007789619
"22400","PstI.TP199606",1,9270277,0.20630098503196
"30882","PstI.TP745827",1,9270379,0.512828629400323
"11918","NsiI.TP634289",1,9273457,0
"10374","NsiI.TP564360",1,9273495,0.125567913139293
"9660","NsiI.TP528646",1,9273547,0.384284612276597
"22399","PstI.TP199603",1,9274102,0
"26785","PstI.TP456141",1,9284445,0.919514939859687
"33221","PstI.TP874167",1,9284942,1.19552150899734
"17263","PstI.TP107393",1,9287566,0
"19819","PstI.TP1222623",1,9291501,0.727559820631219
"6604","NsiI.TP420080",1,9300080,0
"1924","NsiI.TP180655",1,9315536,0.3839619471106
"19383","PstI.TP1193907",1,9320037,0
"17588","PstI.TP1094183",1,9329880,0.566986944357975
"6330","NsiI.TP410576",1,9344162,0.490091125763044
"22514","PstI.TP20556",1,9376087,0.225947848300544
"29483","PstI.TP662300",1,9383388,0.680360737895616
"27677","PstI.TP513098",1,9384357,0.318985144478353
"14256","NsiI.TP757835",1,9414257,0.564355359158297
"28291","PstI.TP56378",1,9447320,0.124567534471421
"19784","PstI.TP122068",1,9447751,0.143533903077062
"22044","PstI.TP180963",1,9447770,0.0352345555067677
"14950","NsiI.TP793729",1,9458454,0.404263082380108
"11516","NsiI.TP620442",1,9479442,0.771078691270775
"15232","NsiI.TP809833",1,9480634,0
"22034","PstI.TP180524",1,9482127,0.957839341376903
"34815","PstI.TP974726",1,9504539,0.238711393679955
"1078","NsiI.TP134750",1,9511955,0.904769521680504
"19797","PstI.TP1221215",1,9512741,0.543161784730667
"17743","PstI.TP1102970",1,9514931,0.067598423666834
"3028","NsiI.TP237314",1,9552373,0
"30118","PstI.TP701371",1,9558859,0.509374583488381
"18983","PstI.TP1174311",1,9559149,0.876987285439707
"18984","PstI.TP1174312",1,9559160,0.995714810408501
"27404","PstI.TP493750",1,9561853,0.464745706055916
"19357","PstI.TP1193219",1,9570148,0.562356539875285
"27284","PstI.TP48695",1,9570766,1.93314786395022
"6796","NsiI.TP424199",1,9579619,0
"20077","PstI.TP1238244",1,9585113,0.136168139051745
"1782","NsiI.TP174012",1,9619772,0.166516658269438
"20948","PstI.TP1286999",1,9623485,1.14930155873315
"24857","PstI.TP336334",1,9630139,1.11513341129741
"5422","NsiI.TP365904",1,9635266,0
"34208","PstI.TP932325",1,9693867,0.186412515803226
"15963","PstI.TP100031",1,9697446,0.219829242801281
"35252","SSk40ctg20422_195",1,9699984,0.290427014653239
"27989","PstI.TP53642",1,9729065,0.747667513597975
"20073","PstI.TP1238044",1,9732355,0.00487316644140222
"13007","NsiI.TP691823",1,9734131,0.115041946395129
"15387","NsiI.TP815976",1,9739609,0
"25805","PstI.TP390724",1,9756005,0.122660797834827
"23534","PstI.TP258967",1,9761381,0
"18483","PstI.TP114839",1,9777039,0.18674755950487
"13651","NsiI.TP727325",1,9821700,0.16376737378024
"20799","PstI.TP1278278",1,9821711,0.0186323725464804
"25342","PstI.TP362977",1,9822890,0.0366696893566973
"27919","PstI.TP532216",1,9838175,0.147645811136523
"25586","PstI.TP377612",1,9851429,0.238555242054893
"25585","PstI.TP377610",1,9851445,0.054608184345027
"22501","PstI.TP204849",1,9884152,1.17863993625703
"25292","PstI.TP36013",1,9885650,0.125786632158455
"19507","PstI.TP1201259",1,9906780,0.708476742459756
"33648","PstI.TP900535",1,9917203,0.972276749368361
"33650","PstI.TP900796",1,9917203,0.069726836329519
"33647","PstI.TP900534",1,9917205,0.618098565165734
"15148","NsiI.TP804217",1,9918277,0.688410735104118
"15989","PstI.TP1001875",1,9929490,0
"19521","PstI.TP120265",1,9929566,0.110925491961983
"4157","NsiI.TP303399",1,9939496,0
"15734","NsiI.TP833134",1,9946863,1.69677787764085
"32674","PstI.TP845850",1,9949636,0
"32965","PstI.TP860929",1,9985288,0
"21425","PstI.TP145867",1,9990979,0
"32240","PstI.TP821356",1,10005335,0
"27474","PstI.TP498398",1,10010021,0.0331403565788427
"27475","PstI.TP498402",1,10010025,0.836214520519463
"27046","PstI.TP474486",1,10028947,0.00641815306154279
"26788","PstI.TP456781",1,10088332,0
"17313","PstI.TP1077323",1,10112795,0.991155992697636
"17293","PstI.TP1075817",1,10117174,0
"9642","NsiI.TP527775",1,10124859,0.0388445196867922
"30983","PstI.TP750529",1,10140721,0
"17803","PstI.TP1106149",1,10181736,0.128505346389123
"24313","PstI.TP308125",1,10181847,0.385102389864512
"6151","NsiI.TP403625",1,10182616,0.095685617451239
"15103","NsiI.TP801059",1,10208217,0.268688359061622
"8659","NsiI.TP489786",1,10219250,1.86039877932121
"12318","NsiI.TP66172",1,10224640,0.750043859043262
"12730","NsiI.TP678115",1,10277349,0.251753751424323
"25020","PstI.TP345581",1,10284848,0
"28907","PstI.TP620724",1,10286545,0.239481237666563
"12368","NsiI.TP664565",1,10300447,0.207993578412468
"21577","PstI.TP156806",1,10317905,0
"862","NsiI.TP12510",1,10383086,0.415627782808125
"28613","PstI.TP593918",1,10465079,0
"5308","NsiI.TP360999",1,10465743,0.271938962080208
"25502","PstI.TP372465",1,10465762,0
"19486","PstI.TP1200480",1,10476925,1.49759918023591
"24621","PstI.TP323026",1,10477035,0
"33860","PstI.TP91211",1,10530796,0.36010872012236
"17357","PstI.TP1079720",1,10565436,0.887557648568904
"27317","PstI.TP488889",1,10576905,0.0279291350461049
"27366","PstI.TP491075",1,10576908,0
"10363","NsiI.TP56378",1,10583216,0.72078640068608
"32785","PstI.TP851583",1,10583893,0
"21751","PstI.TP166877",1,10607092,1.03057514818809
"1181","NsiI.TP139766",1,10628670,0.657827329854677
"34489","PstI.TP948493",1,10639570,0
"13429","NsiI.TP714515",1,10649306,0.4096354135527
"34197","PstI.TP931662",1,10651611,0.0205991877388173
"8990","NsiI.TP501783",1,10653579,0
"12715","NsiI.TP677128",1,10653848,0.424457988815382
"22437","PstI.TP201416",1,10678222,0.126414482653732
"34904","PstI.TP980214",1,10687788,0.00905882010975869
"12572","NsiI.TP671397",1,10714530,0
"10808","NsiI.TP58669",1,10757346,2.00879894758491
"11500","NsiI.TP6201",1,10769170,0.0288705580701905
"33172","PstI.TP871348",1,10788683,0.975771660188801
"12708","NsiI.TP676929",1,10800684,0.313026309178998
"9840","NsiI.TP538616",1,10802958,0.000749952664335455
"4562","NsiI.TP325802",1,10807304,0.889011437533957
"33571","PstI.TP895107",1,10822750,2.36804389336843
"4101","NsiI.TP300721",1,10823386,0.162318987360089
"2885","NsiI.TP229595",1,10839714,0.704155772462719
"2307","NsiI.TP201069",1,10876750,0.0871152729618617
"31579","PstI.TP784423",1,10894785,0.677604354068313
