"","Trait.name","Method","SNP","Chromosome","Position","P.value","ID"
"311","CmN","SUPER","NsiI.TP402511",4,58096507,0.000205611828196072,186
"312","CmN","SUPER","NsiI.TP409721",2,65096533,0.0000000204310982488292,151
"313","CmN","SUPER","NsiI.TP411670",11,13675,0.00000677883204868336,118
"314","CmN","SUPER","NsiI.TP415575",9,53923129,0.0000000105460500074185,236
"315","CmN","SUPER","NsiI.TP415579",11,13731,0.0000000235901586819227,119
"316","CmN","SUPER","NsiI.TP417060",2,19859544,0.00014234432572135,148
"317","CmN","SUPER","NsiI.TP423891",10,51417287,0.00000543020198814111,37
"318","CmN","SUPER","NsiI.TP426452",1,75617475,0.00000000392170955703317,28
"319","CmN","SUPER","NsiI.TP434358",11,14139,0.00000112355142997003,120
"320","CmN","SUPER","NsiI.TP437121",11,14197,0.00000707632255627231,121
"321","CmN","SUPER","NsiI.TP441664",11,14308,0.000000588839429803141,122
"322","CmN","SUPER","NsiI.TP448134",11,14419,0.000000107274726211471,123
"323","CmN","SUPER","NsiI.TP465791",1,74820948,0.000000450897567507206,27
"324","CmN","SUPER","NsiI.TP473151",11,14822,0.000000071231167102658,124
"325","CmN","SUPER","NsiI.TP484589",11,14960,0.0000114267617282876,125
"326","CmN","SUPER","NsiI.TP486964",11,15008,0.000000722583626943778,126
"327","CmN","SUPER","NsiI.TP489836",1,57849492,0.00000673507402402077,16
"328","CmN","SUPER","NsiI.TP493269",4,4423181,0.000000831905092500262,175
"329","CmN","SUPER","NsiI.TP494603",2,61270017,0.0000855115694676102,150
"330","CmN","SUPER","NsiI.TP495563",6,59994547,0.000000681494872897906,211
"331","CmN","SUPER","NsiI.TP51472",11,9740,0.0000000643558833156821,104
"332","CmN","SUPER","NsiI.TP521487",1,56983060,0.00000177831609627914,15
"333","CmN","SUPER","NsiI.TP525011",10,450727,0.0000567170299899098,31
"334","CmN","SUPER","NsiI.TP545368",11,15846,0.000000784291782998002,127
"335","CmN","SUPER","NsiI.TP551733",11,15940,0.000000184524214889072,128
"336","CmN","SUPER","NsiI.TP555055",11,15992,0.0000659903957493195,129
"337","CmN","SUPER","NsiI.TP555571",2,57514367,0.000000157650941386477,149
"338","CmN","SUPER","NsiI.TP559974",11,16066,0.000000653194276448881,130
"339","CmN","SUPER","NsiI.TP561668",10,53807106,0.00000368418370110811,39
"340","CmN","SUPER","NsiI.TP564326",11,16115,0.00000120978403696058,131
"341","CmN","SUPER","NsiI.TP5718",11,9195,0.0000000574174078586738,101
"342","CmN","SUPER","NsiI.TP575555",2,2228424,0.0000000643243810062233,145
"343","CmN","SUPER","NsiI.TP583138",11,16375,0.00000178956644361143,132
"344","CmN","SUPER","NsiI.TP592770",11,16487,0.00000902195991046276,133
"345","CmN","SUPER","NsiI.TP603192",5,10993052,0.000103959262589417,194
"346","CmN","SUPER","NsiI.TP610850",11,16672,0.0000244519613853391,134
"347","CmN","SUPER","NsiI.TP615473",11,16715,0.000000317668617733911,135
"348","CmN","SUPER","NsiI.TP617608",11,16746,0.00000034404110962799,136
"349","CmN","SUPER","NsiI.TP618265",11,16759,0.0000047297918450116,137
"350","CmN","SUPER","NsiI.TP632953",11,16997,0.00000142832218313891,138
"351","CmN","SUPER","NsiI.TP637025",10,60487236,0.0000400663839513854,43
"352","CmN","SUPER","NsiI.TP668488",7,6826349,0.00000738413167430413,214
"353","CmN","SUPER","NsiI.TP671270",11,17382,0.00000949440403571423,139
"354","CmN","SUPER","NsiI.TP674451",11,17431,0.0000012790629842356,140
"355","CmN","SUPER","NsiI.TP676929",1,10800684,0.00000126496807256512,7
"356","CmN","SUPER","NsiI.TP681203",1,8181678,0.000000411562535924241,3
"357","CmN","SUPER","NsiI.TP694874",1,18437145,0.00000041702556502394,12
"358","CmN","SUPER","NsiI.TP740692",11,18200,0.00000385748840883699,141
"359","CmN","SUPER","NsiI.TP753743",9,41089177,0.0000000144043565943357,232
"360","CmN","SUPER","NsiI.TP762015",7,823818,0.0000000137447532520185,212
"361","CmN","SUPER","NsiI.TP773756",4,53789013,0.00000443689711268342,181
"362","CmN","SUPER","NsiI.TP782857",11,18763,0.000000500441487279486,142
"363","CmN","SUPER","NsiI.TP787181",11,18814,0.000000244955012394873,143
"364","CmN","SUPER","NsiI.TP822322",11,19214,0.00000346357861959377,144
"365","CmN","SUPER","NsiI.TP85450",9,54712296,0.00000000738512916050828,237
"366","CmN","SUPER","NsiI.TP90957",9,58754094,0.0000001891605852317,243
"367","CmN","SUPER","PstI.TP1016686",11,7060,0.0000341257088703573,88
"368","CmN","SUPER","PstI.TP1016825",11,7061,0.0000000666320265588159,89
"369","CmN","SUPER","PstI.TP1025405",11,7123,0.0000090976573468886,90
"370","CmN","SUPER","PstI.TP1026778",1,69284392,0.00000264150961932987,20
"371","CmN","SUPER","PstI.TP1027179",1,78340749,0.000168712031575624,30
"372","CmN","SUPER","PstI.TP1029642",11,7158,0.00025197844733833,91
"373","CmN","SUPER","PstI.TP1034808",6,50384753,0.00000897324929200599,206
"374","CmN","SUPER","PstI.TP107240",8,62622087,0.00000000584613062178022,227
"375","CmN","SUPER","PstI.TP1087763",11,7590,0.0000000866856984083265,92
"376","CmN","SUPER","PstI.TP1094509",9,55453914,0.00000496010157291636,238
"377","CmN","SUPER","PstI.TP1098463",4,65166320,0.000236673473224413,189
"378","CmN","SUPER","PstI.TP1105906",11,7747,0.000130096955859472,93
"379","CmN","SUPER","PstI.TP1128716",3,65668248,0.000000549475914907043,168
"380","CmN","SUPER","PstI.TP1135019",6,48321116,0.00000381889385772707,204
"381","CmN","SUPER","PstI.TP1142887",11,8007,0.00000163389283212931,94
"382","CmN","SUPER","PstI.TP1145679",11,8027,0.00000105103344448299,95
"383","CmN","SUPER","PstI.TP1146103",3,17295026,0.0000363773010308938,164
"384","CmN","SUPER","PstI.TP1146105",3,17294985,0.00000787752455722289,163
"385","CmN","SUPER","PstI.TP116046",7,62490129,0.00000371498358087971,221
"386","CmN","SUPER","PstI.TP1160897",10,17579080,0.000041839146614598,35
"387","CmN","SUPER","PstI.TP1169013",11,8216,0.0000010628507422026,96
"388","CmN","SUPER","PstI.TP1185359",9,2350553,0.00000146359724128202,229
"389","CmN","SUPER","PstI.TP1187427",6,50717397,0.000207885489734617,207
"390","CmN","SUPER","PstI.TP1210955",11,8534,0.00000409528848640692,97
"391","CmN","SUPER","PstI.TP1212724",1,72123046,0.00000000313119245332116,23
"392","CmN","SUPER","PstI.TP1235909",4,64295006,0.000000091660380901415,188
"393","CmN","SUPER","PstI.TP1237979",11,8717,0.0000000249063516591909,98
"394","CmN","SUPER","PstI.TP1238700",2,67899877,0.00000010717184604399,154
"395","CmN","SUPER","PstI.TP1246915",1,8333935,0.00024674806921325,4
"396","CmN","SUPER","PstI.TP1265645",9,56989922,0.000164485210302939,239
"397","CmN","SUPER","PstI.TP1271055",11,8949,0.00000819506498491895,99
"398","CmN","SUPER","PstI.TP1278414",11,9007,0.00000000100575181780993,100
"399","CmN","SUPER","PstI.TP1284224",1,13151334,0.00000733676102342545,9
"400","CmN","SUPER","PstI.TP1287189",4,54422890,0.00000539666605469624,182
"401","CmN","SUPER","PstI.TP1294713",10,4269426,0.000295862218913172,33
"402","CmN","SUPER","PstI.TP13205",11,107,0.000273278268974784,44
"403","CmN","SUPER","PstI.TP136026",9,50973667,0.00000000267550711165955,235
"404","CmN","SUPER","PstI.TP139250",11,1151,0.0000000712672195872474,47
"405","CmN","SUPER","PstI.TP140756",11,1171,0.000321637199193959,48
"406","CmN","SUPER","PstI.TP143038",11,1201,0.00000484342987135659,49
"407","CmN","SUPER","PstI.TP163618",2,73163982,0.0000192493971291366,156
"408","CmN","SUPER","PstI.TP171745",4,10542305,0.00000021317541292814,179
"409","CmN","SUPER","PstI.TP178455",8,50346825,0.00000112463626709507,225
"410","CmN","SUPER","PstI.TP190549",7,57197488,0.0000403812749679508,218
"411","CmN","SUPER","PstI.TP192620",11,1575,0.00021224904107635,50
"412","CmN","SUPER","PstI.TP19970",4,2839309,0.000332267523270514,174
"413","CmN","SUPER","PstI.TP203172",2,65178529,0.0000824815111012994,152
"414","CmN","SUPER","PstI.TP21924",3,59388087,0.000000156091018265977,167
"415","CmN","SUPER","PstI.TP221463",11,1817,0.000055581562046441,51
"416","CmN","SUPER","PstI.TP228440",9,57856522,0.0000641134256988451,242
"417","CmN","SUPER","PstI.TP230626",11,1904,0.000000669074797604076,52
"418","CmN","SUPER","PstI.TP253012",2,74284979,0.0000648803315063298,159
"419","CmN","SUPER","PstI.TP253210",11,2060,0.000000713126257354524,53
"420","CmN","SUPER","PstI.TP256342",11,2092,0.000319269034524825,54
"421","CmN","SUPER","PstI.TP257951",4,14228269,0.0000000158561353269375,180
"422","CmN","SUPER","PstI.TP260371",10,52056932,0.000212227962764923,38
"423","CmN","SUPER","PstI.TP30419",11,232,0.000000101796125188127,45
"424","CmN","SUPER","PstI.TP308387",1,12249163,0.0000000879656777908624,8
"425","CmN","SUPER","PstI.TP31166",1,21535414,0.00000128469249621507,13
"426","CmN","SUPER","PstI.TP311752",10,59788353,0.0000196350971068835,42
"427","CmN","SUPER","PstI.TP317521",4,66042591,0.0000121399504848205,190
"428","CmN","SUPER","PstI.TP320216",11,2535,0.000135837479811977,55
"429","CmN","SUPER","PstI.TP320220",11,2536,0.00000630088410057231,56
"430","CmN","SUPER","PstI.TP320596",8,59673184,0.0000395786657519071,226
"431","CmN","SUPER","PstI.TP321591",11,2548,0.0000525986561792017,57
"432","CmN","SUPER","PstI.TP321657",11,2549,0.000155614239855451,58
"433","CmN","SUPER","PstI.TP323391",11,2564,0.0000000369757681635588,59
"434","CmN","SUPER","PstI.TP332665",1,62857264,0.000000554399880537962,17
"435","CmN","SUPER","PstI.TP340194",11,2692,0.00000130020806282466,60
"436","CmN","SUPER","PstI.TP344118",7,5120238,0.000269956000719171,213
"437","CmN","SUPER","PstI.TP344513",4,68212618,0.000000120807222527336,192
"438","CmN","SUPER","PstI.TP344899",7,61484903,0.0000000220275527953917,220
"439","CmN","SUPER","PstI.TP347648",4,2836741,0.0000383390703089065,173
"440","CmN","SUPER","PstI.TP354576",1,73254845,0.00000052616599328798,24
"441","CmN","SUPER","PstI.TP373008",1,76115111,0.0000000478886396894038,29
"442","CmN","SUPER","PstI.TP375285",5,59153579,0.0000615983158522458,195
"443","CmN","SUPER","PstI.TP387550",2,73605960,0.0000531006814783644,157
"444","CmN","SUPER","PstI.TP393341",11,3064,0.000153747464012565,61
"445","CmN","SUPER","PstI.TP395640",1,70357867,0.0000615489636248713,21
"446","CmN","SUPER","PstI.TP404167",11,3138,0.00000464784402134217,62
"447","CmN","SUPER","PstI.TP408444",4,9160208,0.000000235242175772601,177
"448","CmN","SUPER","PstI.TP425751",2,71461615,0.00000831148988186467,155
"449","CmN","SUPER","PstI.TP429801",10,8035175,0.0000540891886919789,34
"450","CmN","SUPER","PstI.TP434344",11,3329,0.000000604316775993802,63
"451","CmN","SUPER","PstI.TP438663",11,3360,0.000000197993580791932,64
"452","CmN","SUPER","PstI.TP440570",11,3369,0.0000016828156006655,65
"453","CmN","SUPER","PstI.TP445381",11,3416,0.0000221795012606361,66
"454","CmN","SUPER","PstI.TP451164",11,3454,0.000000070201140248911,67
"455","CmN","SUPER","PstI.TP465891",11,3546,0.00000000897047013967946,68
"456","CmN","SUPER","PstI.TP485114",9,57032697,0.0000000302820614305661,240
"457","CmN","SUPER","PstI.TP486350",1,53986066,0.000166042593077301,14
"458","CmN","SUPER","PstI.TP488827",11,3703,0.0000360611804915874,69
"459","CmN","SUPER","PstI.TP498655",11,3785,0.0000000400479572986222,70
"460","CmN","SUPER","PstI.TP515773",4,62359619,0.0000130472621568576,187
"461","CmN","SUPER","PstI.TP528403",1,64043429,0.000210157125403871,18
"462","CmN","SUPER","PstI.TP53013",9,59327122,0.0000000043975624171019,244
"463","CmN","SUPER","PstI.TP530663",11,3963,0.000000116868318950931,71
"464","CmN","SUPER","PstI.TP537170",6,56260618,0.000000597859905079664,209
"465","CmN","SUPER","PstI.TP543083",7,7619505,0.00000485673318112893,215
"466","CmN","SUPER","PstI.TP574038",11,4131,0.00000000428843196034176,72
"467","CmN","SUPER","PstI.TP583520",11,4188,0.00010905942234612,73
"468","CmN","SUPER","PstI.TP588590",11,4212,0.0000000676966252265953,74
"469","CmN","SUPER","PstI.TP597057",11,4238,0.000330689901560051,75
"470","CmN","SUPER","PstI.TP600909",3,10254363,0.0000119652501298459,162
"471","CmN","SUPER","PstI.TP608689",6,46036408,0.000299897592405835,202
"472","CmN","SUPER","PstI.TP621994",3,74383503,0.000332864529215014,171
"473","CmN","SUPER","PstI.TP622020",6,54188391,0.0000503865928419289,208
"474","CmN","SUPER","PstI.TP662634",11,4622,0.000181198005066122,76
"475","CmN","SUPER","PstI.TP665902",1,71068001,0.000118763965691252,22
"476","CmN","SUPER","PstI.TP679532",3,18260932,0.0000000457341748552214,165
"477","CmN","SUPER","PstI.TP681978",7,60598598,0.000154660869878162,219
"478","CmN","SUPER","PstI.TP69599",11,579,0.0000171009866445567,46
"479","CmN","SUPER","PstI.TP69959",9,57639787,0.000000428400146014707,241
"480","CmN","SUPER","PstI.TP702993",10,42907827,0.000111715055139792,36
"481","CmN","SUPER","PstI.TP704102",3,72097083,0.00000000169146931717747,170
"482","CmN","SUPER","PstI.TP716030",1,5777867,0.0000134336179556085,2
"483","CmN","SUPER","PstI.TP716101",6,47677795,0.00028497335896264,203
"484","CmN","SUPER","PstI.TP719892",5,64652954,0.00000040918566284582,196
"485","CmN","SUPER","PstI.TP724007",11,4995,0.000000208216203807666,77
"486","CmN","SUPER","PstI.TP724939",3,66915295,0.00000261646610524211,169
"487","CmN","SUPER","PstI.TP726878",1,13263594,0.00000218993710272563,10
"488","CmN","SUPER","PstI.TP729133",7,37735277,0.000000950425333414454,217
"489","CmN","SUPER","PstI.TP735774",1,73800485,0.000278746215517239,26
"490","CmN","SUPER","PstI.TP740299",10,56585445,0.0000833579145011795,41
"491","CmN","SUPER","PstI.TP743010",2,14880369,0.000000751568804130733,147
"492","CmN","SUPER","PstI.TP747686",5,191126,0.0000000484710122218509,193
"493","CmN","SUPER","PstI.TP771799",4,58026767,0.000229273658880031,185
"494","CmN","SUPER","PstI.TP785543",3,5771227,0.0000000228474187387811,161
"495","CmN","SUPER","PstI.TP814590",2,5879101,0.000256373645842284,146
"496","CmN","SUPER","PstI.TP823292",11,5698,0.000000526152543435001,78
"497","CmN","SUPER","PstI.TP83171",6,1961375,0.0000109674372492584,200
"498","CmN","SUPER","PstI.TP838694",11,5810,0.0000051972357377189,79
"499","CmN","SUPER","PstI.TP846513",11,5867,0.0000000051440081409629,80
"500","CmN","SUPER","PstI.TP861953",5,64737000,0.0000315403804307346,197
"501","CmN","SUPER","PstI.TP862775",9,773151,0.00000464773273181696,228
"502","CmN","SUPER","PstI.TP891669",10,54262693,0.0000000257640009930185,40
"503","CmN","SUPER","PstI.TP892130",9,50014851,0.0000125052543607878,234
"504","CmN","SUPER","PstI.TP908218",11,6342,0.0000000173140848889335,81
"505","CmN","SUPER","PstI.TP909123",11,6347,0.000000775826490233712,82
"506","CmN","SUPER","PstI.TP912734",9,13711537,0.0000301364447755024,231
"507","CmN","SUPER","PstI.TP916844",11,6407,0.000000049142958737551,83
"508","CmN","SUPER","PstI.TP920636",1,4777048,0.000000866777008716346,1
"509","CmN","SUPER","PstI.TP926766",5,69640057,0.00000442199261366174,198
"510","CmN","SUPER","PstI.TP936322",11,6550,0.0000075678109325777,84
"511","CmN","SUPER","PstI.TP941024",11,6587,0.00000195667049791327,85
"512","CmN","SUPER","PstI.TP96410",3,4423816,0.0000157538019638585,160
"513","CmN","SUPER","PstI.TP976164",11,6772,0.00000224812917359976,86
"514","CmN","SUPER","PstI.TP977650",10,3236503,0.0000007439123492333,32
"515","CmN","SUPER","PstI.TP982415",11,6812,0.000000273338312695281,87
"516","CmN","SUPER","PstI.TP985838",3,58380810,0.000152340302448192,166
"517","CmN","SUPER","PstI.TP991040",8,1163254,0.0000180431920141218,224
"518","CmN","SUPER","PstI.TP998275",4,9701801,0.00000991766618419496,178
"519","CmN","SUPER","SSk40ctg20422_195",1,9699984,0.00000203862264071114,6
"520","CmN","MLMM","NsiI.TP127922",4,54754163,0.000000243706253547653,33
"521","FD_1","FarmCPU","NsiI.TP321836",10,43096218,0.00000000230403005422075,126
"522","FD_1","FarmCPU","PstI.TP189070",11,1540,0.000000397024056518782,127
"523","FD_1","FarmCPU","NsiI.TP789014",1,28276920,0.00000000619587041299633,123
"524","FD_1","FarmCPU","PstI.TP114049",3,56021694,0.000000664326720520351,125
"525","FD_1","FarmCPU","PstI.TP477722",1,65237049,0.00000000020052112398313,124
"526","FD_1","FASTmrMLM","PstI.TP621994",3,74383503,0,36
"527","FD_1","FASTmrMLM","PstI.TP607350",11,4289,0,76
"528","FD_1","FASTmrMLM","GFk45ctg179201_418",4,22559183,0,40
"529","FD_1","FASTmrMLM","GFSSContig11128_893",3,69715214,0,33
"530","FD_1","FASTmrMLM","NsiI.TP102967",1,6105258,0,3
"531","FD_1","FASTmrMLM","NsiI.TP123780",3,55955099,0,26
"532","FD_1","FASTmrMLM","NsiI.TP130730",11,10568,0,94
"533","FD_1","FASTmrMLM","NsiI.TP151058",9,52613984,0,58
"534","FD_1","FASTmrMLM","NsiI.TP16847",11,9317,0,91
"535","FD_1","FASTmrMLM","NsiI.TP188730",7,10813151,0,54
"536","FD_1","FASTmrMLM","NsiI.TP205267",4,64749548,0,44
"537","FD_1","FASTmrMLM","NsiI.TP211131",6,32284894,0,51
"538","FD_1","FASTmrMLM","NsiI.TP215974",3,56338222,0,27
"539","FD_1","FASTmrMLM","NsiI.TP222587",1,73275339,0,14
"540","FD_1","FASTmrMLM","NsiI.TP245163",5,55180573,0,47
"541","FD_1","FASTmrMLM","NsiI.TP245890",11,11906,0,95
"542","FD_1","FASTmrMLM","NsiI.TP257077",1,6103539,0,2
"543","FD_1","FASTmrMLM","NsiI.TP299172",3,55365719,0,25
"544","FD_1","FASTmrMLM","NsiI.TP302373",11,12421,0,96
"545","FD_1","FASTmrMLM","NsiI.TP30868",1,51136397,0,8
"546","FD_1","FASTmrMLM","NsiI.TP309926",11,12517,0,97
"547","FD_1","FASTmrMLM","NsiI.TP324593",4,54954569,0,42
"548","FD_1","FASTmrMLM","NsiI.TP34695",4,6508508,0,38
"549","FD_1","FASTmrMLM","NsiI.TP393109",11,13472,0,98
"550","FD_1","FASTmrMLM","NsiI.TP413314",1,58050134,0,9
"551","FD_1","FASTmrMLM","NsiI.TP416911",11,13756,0,99
"552","FD_1","FASTmrMLM","NsiI.TP420914",11,13804,0,100
"553","FD_1","FASTmrMLM","NsiI.TP422808",10,5343480,0,60
"554","FD_1","FASTmrMLM","NsiI.TP425431",1,29611471,0,7
"555","FD_1","FASTmrMLM","NsiI.TP434835",11,14151,0,101
"556","FD_1","FASTmrMLM","NsiI.TP436966",3,208286,0,22
"557","FD_1","FASTmrMLM","NsiI.TP491839",11,15088,0,102
"558","FD_1","FASTmrMLM","NsiI.TP492468",11,15095,0,103
"559","FD_1","FASTmrMLM","NsiI.TP495572",11,15165,0,104
"560","FD_1","FASTmrMLM","NsiI.TP496851",3,61267172,0,28
"561","FD_1","FASTmrMLM","NsiI.TP557880",11,16037,0,105
"562","FD_1","FASTmrMLM","NsiI.TP573662",11,16226,0,106
"563","FD_1","FASTmrMLM","NsiI.TP59023",11,9822,0,92
"564","FD_1","FASTmrMLM","NsiI.TP59527",11,9833,0,93
"565","FD_1","FASTmrMLM","NsiI.TP604676",5,62326679,0,48
"566","FD_1","FASTmrMLM","NsiI.TP616446",9,56031936,0,59
"567","FD_1","FASTmrMLM","NsiI.TP646295",11,17132,0,107
"568","FD_1","FASTmrMLM","NsiI.TP654668",11,17191,0,108
"569","FD_1","FASTmrMLM","NsiI.TP685658",11,17582,0,109
"570","FD_1","FASTmrMLM","NsiI.TP690845",1,73173149,0,13
"571","FD_1","FASTmrMLM","NsiI.TP704103",11,17785,0,110
"572","FD_1","FASTmrMLM","NsiI.TP705689",11,17810,0,111
"573","FD_1","FASTmrMLM","NsiI.TP736839",1,11973561,0,5
"574","FD_1","FASTmrMLM","NsiI.TP765685",2,16612091,0,18
"575","FD_1","FASTmrMLM","NsiI.TP767179",11,18585,0,112
"576","FD_1","FASTmrMLM","NsiI.TP777037",2,73985749,0,20
"577","FD_1","FASTmrMLM","NsiI.TP784220",11,18785,0,113
"578","FD_1","FASTmrMLM","NsiI.TP792425",11,18843,0,114
"579","FD_1","FASTmrMLM","NsiI.TP810192",8,2563502,0,55
"580","FD_1","FASTmrMLM","NsiI.TP821811",4,48427329,0,41
"581","FD_1","FASTmrMLM","NsiI.TP825923",6,52448208,0,52
"582","FD_1","FASTmrMLM","NsiI.TP832142",11,19332,0,115
"583","FD_1","FASTmrMLM","PstI.TP1009395",11,6997,0,82
"584","FD_1","FASTmrMLM","PstI.TP1014148",5,51656308,0,46
"585","FD_1","FASTmrMLM","PstI.TP1018027",11,7068,0,83
"586","FD_1","FASTmrMLM","PstI.TP1020545",11,7078,0,84
"587","FD_1","FASTmrMLM","PstI.TP1046468",11,7261,0,85
"588","FD_1","FASTmrMLM","PstI.TP1052140",6,19137861,0,50
"589","FD_1","FASTmrMLM","PstI.TP1072724",11,7481,0,86
"590","FD_1","FASTmrMLM","PstI.TP1075605",11,7505,0,87
"591","FD_1","FASTmrMLM","PstI.TP108730",11,899,0,66
"592","FD_1","FASTmrMLM","PstI.TP1126710",1,18437271,0,6
"593","FD_1","FASTmrMLM","PstI.TP113541",11,940,0,67
"594","FD_1","FASTmrMLM","PstI.TP1142098",1,2178144,0,1
"595","FD_1","FASTmrMLM","PstI.TP1159423",11,8140,0,88
"596","FD_1","FASTmrMLM","PstI.TP1177996",11,8302,0,89
"597","FD_1","FASTmrMLM","PstI.TP118441",11,979,0,68
"598","FD_1","FASTmrMLM","PstI.TP1186542",11,8386,0,90
"599","FD_1","FASTmrMLM","PstI.TP1192081",9,48933732,0,57
"600","FD_1","FASTmrMLM","PstI.TP125419",10,50424324,0,63
"601","FD_1","FASTmrMLM","PstI.TP1256552",10,47768031,0,62
"602","FD_1","FASTmrMLM","PstI.TP1264238",10,5451657,0,61
"603","FD_1","FASTmrMLM","PstI.TP1282314",9,15059279,0,56
"604","FD_1","FASTmrMLM","PstI.TP133136",5,65324990,0,49
"605","FD_1","FASTmrMLM","PstI.TP134743",1,73610397,0,15
"606","FD_1","FASTmrMLM","PstI.TP151071",11,1250,0,69
"607","FD_1","FASTmrMLM","PstI.TP187918",11,1532,0,70
"608","FD_1","FASTmrMLM","PstI.TP201653",11,1648,0,71
"609","FD_1","FASTmrMLM","PstI.TP210905",2,72650615,0,19
"610","FD_1","FASTmrMLM","PstI.TP271541",10,56172761,0,64
"611","FD_1","FASTmrMLM","PstI.TP312198",3,8384639,0,23
"612","FD_1","FASTmrMLM","PstI.TP325669",4,67124681,0,45
"613","FD_1","FASTmrMLM","PstI.TP346735",3,71414448,0,34
"614","FD_1","FASTmrMLM","PstI.TP360841",2,2832783,0,17
"615","FD_1","FASTmrMLM","PstI.TP393010",11,3057,0,72
"616","FD_1","FASTmrMLM","PstI.TP40160",2,77518912,0,21
"617","FD_1","FASTmrMLM","PstI.TP434247",11,3327,0,73
"618","FD_1","FASTmrMLM","PstI.TP457393",1,60097068,0,10
"619","FD_1","FASTmrMLM","PstI.TP478815",11,3634,0,74
"620","FD_1","FASTmrMLM","PstI.TP511612",11,3858,0,75
