"","SNP","Chromosome","Position","GLM.HM_1","MLM.HM_1","CMLM.HM_1","SUPER.HM_1","rrBLUP.HM_1","Adj.P.GLM.HM_1","Adj.P.MLM.HM_1","Adj.P.CMLM.HM_1","Adj.P.SUPER.HM_1","Adj.P.rrBLUP.HM_1"
"32847","NsiI.TP414923",7,58216713,0.0379491240973944,0.239582662798464,0.239582662798464,0.00010687297246375,0.94599249473317,0.434488575643011,0.999104223694915,0.999104223694915,0.0264500093106854,1
"32867","PstI.TP1023559",7,58580474,0.0238752171211054,0.210550169318688,0.210550169318688,0.000500803757804664,1,0.387414044724124,0.999104223694915,0.999104223694915,0.0402516837676052,1
"32981","PstI.TP544110",7,59986998,0.0010837772057007,0.00662554855610134,0.00662554855610134,0.00033049409472112,0.363433829991501,0.221844546135515,0.999104223694915,0.999104223694915,0.0359683765418606,1
"32986","PstI.TP855773",7,60046043,0.0417321201946205,0.201254645050673,0.201254645050673,0.000193193695079584,0.173877050850947,0.450096314893084,0.999104223694915,0.999104223694915,0.0309865514134757,1
"33069","PstI.TP940968",7,61142166,0.000281327130873219,0.00363113384175848,0.00363113384175848,8.96022418013929e-06,1,0.221844546135515,0.999104223694915,0.999104223694915,0.0170610655532964,1
"33093","PstI.TP344899",7,61484903,0.0303037606742493,0.529186396060716,0.529186396060716,0.000622057919702862,0.115338774527446,0.411164706338413,0.999104223694915,0.999104223694915,0.0434213272847909,1
"33372","NsiI.TP492710",7,64546903,0.00459199740170902,0.111804649513585,0.111804649513585,0.000863908398294957,0.520125808178826,0.268583472014384,0.999104223694915,0.999104223694915,0.0496444685950134,1
"33383","GFSSContig4757_256",7,64751316,0.00258424814400891,0.0165045593858773,0.0165045593858773,4.13251376257954e-05,0.703749047808937,0.247127942502346,0.999104223694915,0.999104223694915,0.0245659628937139,1
"33427","PstI.TP817327",7,65354956,0.000848488922596917,0.00604843493374836,0.00604843493374836,0.000345013922463673,0.734402001766436,0.221844546135515,0.999104223694915,0.999104223694915,0.03634767139254,1
"33520","PstI.TP991040",8,1163254,0.00528784312847134,0.0564072638890202,0.0564072638890202,0.000116093842689806,0.653183512491072,0.274572205496797,0.999104223694915,0.999104223694915,0.0264500093106854,1
"33588","NsiI.TP722362",8,2701955,0.0440726809927118,0.331163571327952,0.331163571327952,0.00059584104772295,0.293265473807323,0.454684004724178,0.999104223694915,0.999104223694915,0.0426641105758449,1
"33592","PstI.TP1184560",8,2834923,0.126933203296891,0.286282258623383,0.286282258623383,0.00037232910731181,0.645834587655922,0.619107148139617,0.999104223694915,0.999104223694915,0.0367191953060451,1
"33632","NsiI.TP216354",8,3457735,0.000162744215477703,0.00218298258794167,0.00218298258794167,0.000151281255558059,0.0115949054156879,0.221844546135515,0.999104223694915,0.999104223694915,0.0288859150824298,1
"33649","NsiI.TP668170",8,3864905,0.177859735844218,0.588757201388778,0.588757201388778,0.000246772415764464,0.693482884645832,0.675778214908216,0.999104223694915,0.999104223694915,0.0335012325574728,1
"33679","NsiI.TP266954",8,4177407,0.0778472046000265,0.689754214678043,0.689754214678043,0.000237519137552516,0.255118040681471,0.53501236328428,0.999104223694915,0.999104223694915,0.0334431855677271,1
"33877","NsiI.TP744537",8,15911288,0.0260407920747839,0.382774709166536,0.382774709166536,9.21801052927235e-05,1,0.396823340157659,0.999104223694915,0.999104223694915,0.0258014016670295,1
"33941","PstI.TP212298",8,45920553,0.0729817376309733,0.864213547778519,0.864213547778519,0.000611488048510084,0.643737567984238,0.525199324456742,0.999104223694915,0.999104223694915,0.0432182667545938,1
"33987","PstI.TP178455",8,50346825,0.00896657035195381,0.203092412833622,0.203092412833622,0.000187700187183534,1,0.314160767826514,0.999104223694915,0.999104223694915,0.0307218860075624,1
"34015","NsiI.TP19314",8,52151314,0.203278722832685,0.947986567224552,0.947986567224552,0.000335613515144616,0.137961601130126,0.697089334013021,0.999104223694915,0.999104223694915,0.0359683765418606,1
"34039","PstI.TP1148284",8,53065566,0.00709760744998074,0.174823084387307,0.174823084387307,0.000810356425763937,0.850458855186878,0.296198231435917,0.999104223694915,0.999104223694915,0.0483374259387917,1
"34111","NsiI.TP394597",8,56568502,0.0726410770787614,0.133962505383247,0.133962505383247,0.000597217686500832,1,0.524692751692617,0.999104223694915,0.999104223694915,0.0426780037038456,1
"34156","NsiI.TP593462",8,57647375,0.000194946274480872,0.00556212505004973,0.00556212505004973,0.000127090265003904,0.65339480771754,0.221844546135515,0.999104223694915,0.999104223694915,0.0272192928689016,1
"34183","NsiI.TP1005",8,58192884,0.397583233504898,0.97385693993546,0.97385693993546,0.000373332129894492,0.867029069969879,0.829843054897296,0.999104223694915,0.999104223694915,0.0367191953060451,1
"34267","PstI.TP734535",8,59703274,0.0283980206678087,0.0277164205384377,0.0277164205384377,0.000184143748230182,0.530815993973334,0.402524654304745,0.999104223694915,0.999104223694915,0.0307218860075624,1
"34269","PstI.TP937088",8,59762667,0.00185722697243571,0.0179224542185868,0.0179224542185868,0.000101757713283826,0.824366347645813,0.242839155729203,0.999104223694915,0.999104223694915,0.0264500093106854,1
"34439","NsiI.TP442700",8,62545114,0.00758089180887957,0.0506992842034092,0.0506992842034092,0.000739402217729382,0.891188060646487,0.300513806186263,0.999104223694915,0.999104223694915,0.0468132407603823,1
"34444","PstI.TP107240",8,62622087,0.0311756431053646,0.355836987643897,0.355836987643897,0.000377650154216119,0.717535176965891,0.412444638893858,0.999104223694915,0.999104223694915,0.0367191953060451,1
"34449","PstI.TP731358",8,62664658,0.00306420446808374,0.0836726820787207,0.0836726820787207,0.000376282948546436,0.472872046457621,0.251604252163745,0.999104223694915,0.999104223694915,0.0367191953060451,1
"34454","NsiI.TP358628",9,48507,0.180866420186572,0.651958430222192,0.651958430222192,0.000849109997853186,1,0.679390300361801,0.999104223694915,0.999104223694915,0.0492930425709936,1
"34485","PstI.TP811441",9,514654,0.0328666146633754,0.321275091500746,0.321275091500746,0.000590284937836829,0.962279136466449,0.418079094103592,0.999104223694915,0.999104223694915,0.0426641105758449,1
"34560","PstI.TP227932",9,1786301,0.214153271820562,0.176190359536404,0.176190359536404,0.000426257019147538,0.157502723630021,0.706902583272329,0.999104223694915,0.999104223694915,0.0383610057531081,1
"34603","NsiI.TP217014",9,2409071,0.389031989559511,0.860955823953823,0.860955823953823,0.000675848830736355,0.825455540381699,0.825001855534156,0.999104223694915,0.999104223694915,0.0448346187566426,1
"34680","NsiI.TP83538",9,3301367,0.0521681609224963,0.214591112254424,0.214591112254424,0.000363461550834958,0.307549119953219,0.480454387957209,0.999104223694915,0.999104223694915,0.0367191953060451,1
"34697","PstI.TP227114",9,3606281,0.0015747483486989,0.024803151285924,0.024803151285924,0.00079901121131481,0.144731992257271,0.240589191332305,0.999104223694915,0.999104223694915,0.0481091356868826,1
"34741","NsiI.TP127048",9,4573547,0.000658737122461378,0.00276707530615033,0.00276707530615033,0.000384401252025673,0.787857654570793,0.221844546135515,0.999104223694915,0.999104223694915,0.0368639282242045,1
"34773","NsiI.TP636278",9,5624719,0.0100975260140082,0.0907603805932632,0.0907603805932632,0.000537554757377956,0.2649029370852,0.321056844752007,0.999104223694915,0.999104223694915,0.0413630620133383,1
"34804","NsiI.TP200612",9,6434685,0.109621191929582,0.640151068633354,0.640151068633354,5.93607970864378e-05,0.161122149440436,0.597133520657322,0.999104223694915,0.999104223694915,0.0256793252789291,1
"34882","NsiI.TP633109",9,9191830,0.108740058760386,0.582387600455708,0.582387600455708,0.000634736715944434,0.969850699271014,0.595389355263968,0.999104223694915,0.999104223694915,0.0439661777447269,1
"34905","NsiI.TP354716",9,10258988,0.00595595545168716,0.11456637279727,0.11456637279727,9.13791408022271e-05,0.894612533627351,0.283408267867468,0.999104223694915,0.999104223694915,0.0258014016670295,1
"34993","NsiI.TP811743",9,32806387,0.00384322468827737,0.0528503752966861,0.0528503752966861,0.000178238811884346,1,0.255903157842408,0.999104223694915,0.999104223694915,0.0306299154442013,1
"35000","NsiI.TP594691",9,37217461,0.010221545380353,0.0631006090932651,0.0631006090932651,0.000591778289390758,0.885031452020808,0.322028046031271,0.999104223694915,0.999104223694915,0.0426641105758449,1
"35025","NsiI.TP753743",9,41089177,0.0058673826686989,0.220855252787822,0.220855252787822,3.33025052982041e-05,1,0.283408267867468,0.999104223694915,0.999104223694915,0.0244438708573367,1
"35027","NsiI.TP102287",9,41271971,0.12521618263441,0.427072895944084,0.427072895944084,0.000874481736656907,0.393522415416636,0.6163122748105,0.999104223694915,0.999104223694915,0.0497764935527988,1
"35070","NsiI.TP347216",9,44790414,0.00287220293393427,0.136197810183744,0.136197810183744,0.00018109687206246,0.61576938861146,0.251604252163745,0.999104223694915,0.999104223694915,0.0306827414037092,1
"35146","NsiI.TP509742",9,47862370,0.00596847383006194,0.125554134790435,0.125554134790435,1.47068704426307e-05,0.665545564775897,0.283408267867468,0.999104223694915,0.999104223694915,0.0189550550190592,1
"35275","NsiI.TP557688",9,50179164,0.00174815757415504,0.0508450534663478,0.0508450534663478,0.000201017039451265,1,0.240792024946974,0.999104223694915,0.999104223694915,0.0310388682621909,1
"35314","PstI.TP924331",9,50766409,0.00109349624658737,0.0190634049957542,0.0190634049957542,0.000329578200236493,0.272155728202537,0.221844546135515,0.999104223694915,0.999104223694915,0.0359683765418606,1
"35482","NsiI.TP275227",9,52933109,0.00883839827950926,0.00834729061022588,0.00834729061022588,0.000786644403287887,0.373131287261322,0.313486830326332,0.999104223694915,0.999104223694915,0.0480138651995258,1
"35571","PstI.TP983746",9,53781414,0.0245499672239845,0.106797676288457,0.106797676288457,0.000421924213561232,0.837644183405941,0.391497665567456,0.999104223694915,0.999104223694915,0.0382313903471352,1
"35582","NsiI.TP415575",9,53923129,0.016965693837708,0.357941925444597,0.357941925444597,6.30109161887165e-05,1,0.360130380091954,0.999104223694915,0.999104223694915,0.0256793252789291,1
"35603","NsiI.TP561393",9,54150213,0.112153275842815,0.183647722333855,0.183647722333855,0.000338697135687371,1,0.600604953081528,0.999104223694915,0.999104223694915,0.0359683765418606,1
"35648","NsiI.TP125412",9,54877907,0.298108824957876,0.422707240267433,0.422707240267433,0.000478217469956509,0.29093104014548,0.769373616182495,0.999104223694915,0.999104223694915,0.0396733610477942,1
"35696","PstI.TP1094509",9,55453914,0.0174738536484339,0.176956276743476,0.176956276743476,0.000165433712210261,1,0.361558849847795,0.999104223694915,0.999104223694915,0.03010171290618,1
"35701","PstI.TP940076",9,55493743,0.0140858720309695,0.0989993531617232,0.0989993531617232,0.000320172210371646,0.523493203644575,0.349489110262047,0.999104223694915,0.999104223694915,0.0359683765418606,1
"35793","PstI.TP827439",9,56440541,0.00128701122104217,0.0606030575642175,0.0606030575642175,0.000200859836942437,0.10853580888385,0.231072940024726,0.999104223694915,0.999104223694915,0.0310388682621909,1
"35853","PstI.TP485114",9,57032697,0.0141931341260382,0.286470073632783,0.286470073632783,0.000471136024601921,0.933207156843469,0.349489110262047,0.999104223694915,0.999104223694915,0.0393573075366531,1
"35920","PstI.TP69959",9,57639787,0.010788320684505,0.233147526626835,0.233147526626835,7.76247184093951e-05,1,0.324922798654874,0.999104223694915,0.999104223694915,0.0258014016670295,1
"35956","PstI.TP63807",9,57917093,0.0440288923794201,0.627746557641873,0.627746557641873,0.000504636005385787,1,0.454495042388018,0.999104223694915,0.999104223694915,0.0403798318455926,1
"36078","PstI.TP53013",9,59327122,0.0142198921323407,0.38458078980229,0.38458078980229,8.11608935679019e-05,0.929451912412872,0.349489110262047,0.999104223694915,0.999104223694915,0.0258014016670295,1
