"","SNP","Chromosome","Position","FarmCPU.fprind","FarmCPU.fprinW","FarmCPU.fprinGW","FarmCPU.fprinM"
"275","PstI.TP691644",1,3081682,0.926502603696755,0.0210924827295576,0.196990016589756,0.649318557973228
"276","NsiI.TP603018",1,3084527,0.666379372556581,0.581946497934651,0.101348033834947,0.659362077126055
"277","NsiI.TP326185",1,3085249,0.305528694331003,0.991529329306231,0.0320978149819479,0.998593164961132
"278","NsiI.TP720846",1,3087651,0.503886025789342,0.74955680778962,0.249043940003984,0.528210456391164
"279","PstI.TP496269",1,3093556,0.904819721102404,0.840733282753313,0.0773392993034102,0.60287362761895
"280","PstI.TP47659",1,3099267,0.817139350796414,0.855612418336719,0.63370331667066,0.955941446356217
"281","PstI.TP47658",1,3099273,0.246814345101235,0.44776258316039,0.886168017345763,0.532081970718119
"282","NsiI.TP810718",1,3099667,0.298909767406593,0.129566519968549,0.319349280360129,0.273296317438968
"283","NsiI.TP624882",1,3100006,0.479790197218037,0.638129707239196,0.82501951338104,0.494779612253789
"284","PstI.TP768785",1,3108150,0.587161067867401,0.490658633185578,0.37040148875981,0.20049976272252
"285","NsiI.TP520698",1,3113038,0.0966117287291706,0.8612748509448,0.14583265753014,0.938230562402046
"286","PstI.TP394468",1,3118128,0.383009363631946,0.430298054534616,0.0511945289676626,0.242145416643313
"287","NsiI.TP749903",1,3170487,0.874093785179937,0.646962697471796,0.822730108484341,0.634235404810364
"288","NsiI.TP304061",1,3171203,0.156013158890451,0.187255973209092,0.0959830781620734,0.105223078938323
"289","NsiI.TP542903",1,3218791,0.768029657067533,0.672982701562067,0.812483777195947,0.345262397859154
"290","NsiI.TP231108",1,3222611,0.78992820718306,0.363954862579997,0.412974109411352,0.577061694542064
"291","NsiI.TP400110",1,3226080,0.857672720126333,0.247340517373224,0.62642969211283,0.628171138722809
"292","PstI.TP21363",1,3287441,0.90072717694174,0.510240681432227,0.707269157592244,0.556309915033885
"293","PstI.TP1091652",1,3288560,0.901324600377119,0.0887033280420686,0.307559220705633,0.137135731833142
"294","NsiI.TP320544",1,3288804,0.48365942753443,0.848942407372438,0.625094750134612,0.751034478155957
"295","PstI.TP919804",1,3298099,0.696410213045029,0.874737365506105,0.734804381030792,0.478687164976638
"296","NsiI.TP211514",1,3302756,0.978724108021395,0.0930643082655252,0.822121755418945,0.808007782058867
"297","PstI.TP209693",1,3305106,0.975098574284723,0.19866208586523,0.428224307055647,0.668813510541459
"298","PstI.TP269249",1,3305595,0.995646600393547,0.118084958364967,0.776021128181577,0.801885510515322
"299","PstI.TP1184342",1,3305691,0.641574930833435,0.763584862467175,0.907456931515819,0.371971176816126
"300","PstI.TP741170",1,3312416,0.352453356327016,0.235831066321464,0.399573975382346,0.580660583314123
"301","PstI.TP626124",1,3342723,0.533903245039524,0.168266337101818,0.442645727556673,0.803226118153254
"302","NsiI.TP177729",1,3353639,0.979509559763238,0.292080218226258,0.86129028276929,0.718935903536238
"303","NsiI.TP518551",1,3353724,0.832446737423103,0.417821487758367,0.936757184709791,0.91902669230257
"304","PstI.TP1279908",1,3354502,0.681612876265234,0.929638672473759,0.162291634359442,0.217631687208004
"305","PstI.TP1059573",1,3357749,0.330296122000674,0.387601064063558,0.752738626986424,0.648425841750099
"306","NsiI.TP428684",1,3363336,0.406987743560911,0.333818976605391,0.620505835643692,0.562908559864885
"307","NsiI.TP582201",1,3374367,0.998142044977997,0.0897416975910696,0.539298795709619,0.0492104143640309
"308","NsiI.TP504485",1,3381640,0.434280436593199,0.472396587168196,0.782686732774427,0.325110836024018
"309","PstI.TP1243055",1,3389055,0.352396204074955,0.855137097892558,0.296384580391942,0.969156483322397
"310","PstI.TP637101",1,3390212,0.389655145527878,0.365010898890681,0.846649878491418,0.674603929508431
"311","NsiI.TP260939",1,3396877,0.977574035728394,0.894819804823092,0.711027828056542,0.285215374906323
"312","PstI.TP1244443",1,3397749,0.742822330879776,0.584290651771121,0.519502276460702,0.837542984498592
"313","NsiI.TP24278",1,3414839,0.824434370403638,0.466844234826946,0.758582316441036,0.965599159935035
"314","PstI.TP632135",1,3443106,0.68340203012476,0.377629515514326,0.939346461078688,0.759487264252085
"315","NsiI.TP679512",1,3457260,0.531192695924181,0.493375518087414,0.357615484837449,0.822503275483426
"316","PstI.TP1199997",1,3471828,0.389765178884818,0.049245934748713,0.875918849142448,0.579848046734985
"317","PstI.TP757375",1,3471897,0.931300683524336,0.648516225666652,0.661710748059475,0.968335092573328
"318","PstI.TP65781",1,3479205,0.425806178075133,0.485855345755342,0.441772067961515,0.491486038067949
"319","PstI.TP17640",1,3513489,0.938775007269178,0.450334749420855,0.458675485388953,0.912225859630557
"320","PstI.TP456045",1,3516456,0.947818184278548,0.850597729565397,0.961368889696475,0.698314316507092
"321","PstI.TP726521",1,3535515,0.580297984049324,0.786960986715986,0.358519332645057,0.854111801433106
"322","PstI.TP149871",1,3568761,0.620821774195317,0.110982449101454,0.592031416483953,0.407569427935524
"323","PstI.TP374511",1,3576636,0.701716936606715,0.881698136454196,0.697960720120178,0.83337323007857
"324","PstI.TP1267977",1,3576713,0.846565832080548,0.630699087140578,0.617353564440701,0.822721526713182
"325","PstI.TP210807",1,3577073,0.646258256140604,0.782304646373255,0.552286815655167,0.965355301639326
"326","PstI.TP217326",1,3620492,0.671739674316649,0.721293331390576,0.236382286619898,0.854764767758067
"327","PstI.TP1155202",1,3620639,0.183448288298137,0.926850963471044,0.9084457753323,0.619327229275264
"328","GFSSContig18013_689",1,3623605,0.636628507961511,0.291044173527703,0.939685364836457,0.0388874767163159
"329","GFSSContig1730_934",1,3627877,0.206054380624979,0.915755691116823,0.542599465528227,0.699888299664109
"330","PstI.TP227791",1,3658866,0.0185786004135284,0.456308827698733,0.103515712302669,0.477326060316956
"331","PstI.TP669284",1,3667773,0.249001669856989,0.503844850217483,0.29180183014795,0.350102148750472
"332","PstI.TP972367",1,3682483,0.307430053605162,0.630732101608785,0.755659284550155,0.453879139191036
"333","PstI.TP12228",1,3683456,0.868095552941737,0.312919796645792,0.0872338466195213,0.0500115167598673
"334","PstI.TP374309",1,3692759,0.550854151784956,0.888335690874131,0.0998215107526139,0.281883854660304
"335","PstI.TP961085",1,3705536,0.39850209182312,0.145975949624969,0.133567004300263,0.462748823555605
"336","PstI.TP21889",1,3705780,0.347565440072063,0.379102021903365,0.758291957233898,0.237114416343592
"337","PstI.TP236358",1,3737433,0.0152916883485581,0.632961076549408,0.187232114139601,0.0264517449641042
"338","PstI.TP339980",1,3742769,0.349696798960528,0.519234682083211,0.464402628428173,0.292026734188372
"339","NsiI.TP177313",1,3751879,0.346478014031858,0.696329578165243,0.770645937275288,0.827859438465176
"340","PstI.TP15894",1,3778286,0.0875032924845361,0.316650474100836,0.926428221329994,0.021919692626376
"341","PstI.TP353084",1,3778381,0.992591771371311,0.679833756803208,0.877999854324111,0.607937670428137
"342","NsiI.TP38024",1,3799851,0.414423725209697,0.931464757485225,0.748530521833288,0.599734251291916
"343","PstI.TP1175821",1,3851577,0.0379172202207517,0.752285154891857,0.978433245911364,0.0293910960677901
"344","NsiI.TP670277",1,3855543,0.953565460354827,0.891385613100752,0.860342473666513,0.999827328172596
"345","PstI.TP12252",1,3868495,0.253369688021003,0.595666045552035,0.827491897665675,0.113756309771096
"346","PstI.TP84946",1,3887760,0.633994123582043,0.694829194798039,0.180701319387107,0.87443209560255
"347","NsiI.TP730040",1,3910389,0.217337243044695,0.577134877974677,0.537425309055915,0.0889306050884273
"348","NsiI.TP221823",1,3948125,0.0241361593617256,0.531914937246056,0.515653931664699,0.0967843270439224
"349","PstI.TP1053336",1,3955998,0.105622544634367,0.580835783910771,0.997694442046302,0.979938467120227
"350","NsiI.TP403662",1,3957731,0.99228368740416,0.574145507823689,0.764033462300959,0.579421926193683
"351","NsiI.TP591769",1,3965582,0.227035031692571,0.461170980562852,0.448331226111977,0.854501005346688
"352","PstI.TP343137",1,3988996,0.173056970944016,0.740812067567629,0.434618990106155,0.00255457032174058
"353","PstI.TP51305",1,3991347,0.322021420039297,0.974588190699112,0.621957706338113,0.579849158377966
"354","PstI.TP184548",1,4015875,0.374069883718545,0.577968320609579,0.43560107969346,0.109628289763695
"355","NsiI.TP227654",1,4023324,0.614776746000659,0.770096669871649,0.217620181665476,0.734688042478577
"356","PstI.TP891020",1,4033768,0.876707936031173,0.0416609467661452,0.401007157223835,0.978594462776035
"357","PstI.TP1114972",1,4045057,0.197821963721357,0.912815595939532,0.703806159193739,0.0161404450213011
"358","PstI.TP1146887",1,4048849,0.262603459283099,0.196477499446985,0.498893071998556,0.154189103186703
"359","PstI.TP1007615",1,4064445,0.494729181547225,0.0314515155948805,0.0950222489800628,0.240915715849466
"360","NsiI.TP418157",1,4070487,0.394342269216765,0.106062956439336,0.348038666818108,0.790026155144272
"361","PstI.TP1266866",1,4075813,0.791479269797603,0.252328189887779,0.48914360065188,0.775519942234424
"362","NsiI.TP564528",1,4080985,0.695062270558404,0.0667562313762262,0.318008020398086,0.618271881891066
"363","PstI.TP231983",1,4083370,0.73980061458414,0.289812771052721,0.902412372774877,0.261453115979536
"364","NsiI.TP673754",1,4124063,0.61820855153279,0.391417839173366,0.952733788678354,0.435034566033921
"365","PstI.TP384512",1,4144052,0.803744417684879,0.0115046899703241,0.141006330521916,0.979539038322619
"366","PstI.TP48404",1,4196705,0.855694541795536,0.329418125824276,0.644219296326204,0.0940289424740655
"367","NsiI.TP495513",1,4196957,0.283111618925674,0.605761444129846,0.484680409631304,0.169320172233714
"368","NsiI.TP420528",1,4198659,0.86559211395662,0.455543242915303,0.136068289886063,0.972597348749595
"369","NsiI.TP748831",1,4198755,0.487793385238688,0.273580605903416,0.146511698597455,0.634494901424749
"370","PstI.TP1160229",1,4204691,0.536728738931303,0.626370554323745,0.985133581501795,0.974985135601744
"371","PstI.TP17940",1,4209698,0.880255162279804,0.212522414536441,0.560747663884916,0.822125056309614
"372","PstI.TP346636",1,4227896,0.0681173446361156,0.0578517448383314,0.0582400959266352,0.0457312802827385
"373","PstI.TP539908",1,4267394,0.434034049302964,0.409246920104511,0.455882095491866,0.750458873710481
"374","PstI.TP629259",1,4276027,0.261288792171692,0.0982832432990497,0.469419229715752,0.0215383820149626
"375","PstI.TP629254",1,4276045,0.311381607091786,0.586622412513251,0.928862557455885,0.6211513089292
"376","NsiI.TP225206",1,4278964,0.731029336029825,0.495535241942843,0.0732168681372515,0.202631200843243
"377","PstI.TP599866",1,4279155,0.301601083232371,0.559134772607766,0.885806299320365,0.926597051213813
"378","PstI.TP704354",1,4298455,0.393491009042227,0.481815073730564,0.984381277966,0.302693910334597
"379","PstI.TP736289",1,4314719,0.142725828598056,0.0782049462608449,0.312286957366174,0.000324791512375101
"380","NsiI.TP497468",1,4342825,0.587476273125253,0.0966474853934179,0.433444304617003,0.0032264241609061
"381","PstI.TP911466",1,4343935,0.43832026627571,0.366447230259656,0.927105854805007,0.334059949715276
"382","PstI.TP314275",1,4369536,0.370815932198498,0.0453710681014013,0.0023342387829221,0.0772459090208684
"383","PstI.TP820611",1,4393513,0.475125464510704,0.288863468318209,0.623918298929093,0.228485584071751
"384","NsiI.TP188114",1,4401488,0.0405025475252475,0.689521370956143,0.241498870964342,0.852159649406286
"385","NsiI.TP235210",1,4408895,0.687198702294692,0.115606224112009,0.868681375816238,0.747309977546655
"386","PstI.TP222764",1,4421935,0.235750525511344,0.130826260987078,0.403582206855305,0.040122516993719
"387","GFSSContig12925_418",1,4422459,0.461720613931621,0.144396835748977,0.164638160483549,0.176682527904784
"388","NsiI.TP693921",1,4440364,0.28780875938278,0.166023705331764,0.523222868479141,0.568087874124904
"389","PstI.TP1014212",1,4444231,0.219073268462809,0.451720089123689,0.501373969842392,0.0349352849594626
"390","PstI.TP1161147",1,4451923,0.608216222661142,0.516142097917695,0.271136759678076,0.154781569314697
"391","NsiI.TP414259",1,4455947,0.195571653047639,0.98173033222992,0.718017498630863,0.798326271972376
"392","PstI.TP140451",1,4460094,0.601111976985049,0.584789699252719,0.679628414932173,0.723554512148533
"393","NsiI.TP467384",1,4465685,0.896617450493315,0.493650961284454,0.470635883686784,0.125914270553333
"394","NsiI.TP39399",1,4465777,0.484764826893191,0.804435550972287,0.838291657792204,0.920525988244872
"395","NsiI.TP432788",1,4467622,0.757813774257637,0.154005924819822,0.646967983376545,0.104852390683713
"396","NsiI.TP601351",1,4467655,0.964139675734491,0.861102732156052,0.24908772227192,0.454027404313991
"397","NsiI.TP486661",1,4467735,0.263511518796451,0.160731898464642,0.106886936571874,0.806772407950887
"398","NsiI.TP414683",1,4485212,0.188680704959384,0.484384237268745,0.534981307844227,0.0741256753331481
"399","NsiI.TP574174",1,4493796,0.6874881215313,0.326499007183577,0.323871082274719,0.352095633367328
"400","NsiI.TP675939",1,4512107,0.0579361749683357,0.884716708086213,0.614765835029132,0.456304922636526
"401","NsiI.TP370249",1,4530033,0.134910665187536,0.0592772931605998,0.0179506152651807,0.405566228048291
"402","PstI.TP403796",1,4535758,0.312227326031197,0.377411657906655,0.0537047579207346,0.204755866334666
"403","PstI.TP403850",1,4535788,0.130147713021585,0.433863995258172,0.866729785572084,0.423842819120423
"404","PstI.TP403890",1,4535793,0.624405650652822,0.758274491988045,0.547408200528656,0.173707818966905
"405","NsiI.TP199266",1,4536282,0.358105312041594,0.276717391382625,0.319165587329895,0.203627146362282
"406","PstI.TP1181755",1,4538349,0.857611379113581,0.668485176429848,0.416504079666496,0.228249973301077
"407","PstI.TP1250346",1,4555696,0.988999687056576,0.741232171377707,0.752436642763266,0.22353438552142
"408","NsiI.TP340740",1,4578881,0.697237370701688,0.198759154847139,0.791305759673417,0.597662267151153
"409","PstI.TP131557",1,4584058,0.300307577706264,0.521800636335595,0.745497323970099,0.936823578945283
"410","PstI.TP426343",1,4584120,0.0513851173295305,0.279557241448352,0.118425706260984,0.004950656275989
"411","PstI.TP426347",1,4584143,0.16712217328347,0.334044133645481,0.38047202488103,0.966893211615353
"412","PstI.TP508233",1,4588529,0.892091532054831,0.131503047766323,0.0400860794608277,0.464385615158805
"413","NsiI.TP384361",1,4589554,0.460643890617933,0.648671003496706,0.666274659127025,0.840845018668976
"414","PstI.TP214969",1,4591303,0.295297934362617,0.525562313695895,0.536674716503235,0.533280980823587
"415","NsiI.TP44353",1,4593181,0.371644177609365,0.436756957512372,0.331576220023164,0.712723486905081
"416","NsiI.TP301688",1,4594203,0.722620704033891,0.287620520521962,0.590642434360805,0.287024180911975
"417","PstI.TP1022656",1,4620609,0.635074994649559,0.537550543057425,0.138459681850687,0.161093379502366
"418","NsiI.TP468762",1,4620729,0.085009650313759,0.323926972782357,0.110613181550144,0.0583453201817237
"419","GFSSContig15281_3466",1,4622395,0.900406841129772,0.115044247485252,0.627671739286293,0.531091499991696
"420","PstI.TP1284267",1,4623696,0.4087559123608,0.710258702648085,0.562069803173916,0.773889554615673
"421","PstI.TP1009631",1,4625223,0.66567307369913,0.909776305496524,0.859679305945451,0.656291917000684
"422","NsiI.TP82287",1,4640346,0.661910100934081,0.627659644959733,0.50941044919585,0.791489477852141
"423","NsiI.TP348206",1,4668970,0.254472386533787,0.126038754936609,0.960526274567936,0.432023603740952
"424","PstI.TP1176986",1,4675228,0.688026963864961,0.639901051885137,0.720301310369375,0.198590448923745
"425","PstI.TP1038860",1,4677799,0.642265680315205,0.66622027582416,0.109582942988981,0.555979228481414
"426","PstI.TP982823",1,4677828,0.268162691298393,0.574693256357232,0.290071391349989,0.686261604119587
"427","PstI.TP253046",1,4690705,0.470601388240135,0.895922724084217,0.743859333882048,0.988999140652803
"428","NsiI.TP391090",1,4693160,0.950962010350509,0.386299106486442,0.126674522822835,0.58830194627578
"429","PstI.TP456930",1,4693819,0.934991768465987,0.359882876480296,0.324240647741777,0.258258009734074
"430","NsiI.TP450894",1,4698796,0.187398703244121,0.845039593995593,0.585881710828988,0.303008576353954
"431","PstI.TP307588",1,4762662,0.200055248789473,0.938579664219264,0.627131776017948,0.425608215026611
"432","PstI.TP920636",1,4777048,0.413767115769604,0.497643654704004,0.270440044798977,0.902052017971456
"433","PstI.TP1168479",1,4789991,0.30160292324611,0.0254096636021542,0.700679595590304,0.0640790300250129
"434","NsiI.TP664576",1,4800417,0.387825215783839,0.95875734707541,0.624573287689124,0.818509124956901
